,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
251,G_226186__46__12__46__3387__46__peg,4HTHDR,4-hydroxy-tetrahydrodipicolinate reductase,None,None,None,[None],None,"['4hthdp[c]', 'h[c]', 'nadh[c]']","['4-hydroxy-tetrahydrodipicolinate', 'proton', 'Nicotinamide adenine dinucleotide - reduced']","[None, '[H+]', None]"
252,G_226186__46__12__46__2861__46__peg,4HTHDS,4-hydroxy-tetrahydrodipicolinate synthase,None,None,None,[None],None,"['aspsa[c]', 'pyr[c]']","['L-Aspartate 4-semialdehyde', 'Pyruvate']","['C(C=O)C(C(=O)[O-])[NH3+]', 'CC(=O)C(=O)[O-]']"
253,G_226186__46__12__46__907__46__peg,4HTHDS,4-hydroxy-tetrahydrodipicolinate synthase,None,None,None,[None],None,"['aspsa[c]', 'pyr[c]']","['L-Aspartate 4-semialdehyde', 'Pyruvate']","['C(C=O)C(C(=O)[O-])[NH3+]', 'CC(=O)C(=O)[O-]']"
254,G_6666666__46__58896__46__peg__46__2568,4HTHRS,4-Hydroxy-L-threonine synthase,rxn03446,MNXR239,R05086,"[['4.2.3', '4.2.3.1'], None]",4HTHRS; THR4_2,"['h2o[c]', 'phthr[c]']","['Water', 'O-Phospho-4-hydroxy-L-threonine']","['O', 'C(C(C(C(=O)O)N)O)OP(=O)(O)O']"
255,G_6666666__46__58896__46__peg__46__34,4NTPPH2,4-Nitrophenyl phosphate phosphohydrolase,rxn02166,MNXR6332,R03024,"['3.1.3.1,3.1.3.2,3.1.3.41']",None,"['HC01104[c]', 'h2o[c]']","['4-nitrophenyl phosphate(2-)', 'Water']","['C1=CC(=CC=C1[N+](=O)[O-])OP(=O)([O-])[O-]', 'O']"
256,G_6666666__46__58896__46__peg__46__34,AKP1,alkaline phosphatase (Dihydroneopterin),rxn03167,MNXR603,R04620,"[['3.1.3.1'], None]",AKP1; PHO8,"['ahdt[c]', 'h2o[c]']","[""7,8-dihydroneopterin 3'-triphosphate(4-)"", 'Water']","['C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O', 'O']"
257,G_6666666__46__58896__46__peg__46__34,ALKP,Alkaline Phosphatase,rxn00743,MNXR662,R01010,"[['3.1.3', '3.1.3.1', '3.1.3.2'], ['3.1.3', '3.1.3.1', '3.1.3.2']]",ALKP; ALKPr,"['dhap[c]', 'h2o[c]']","['Dihydroxyacetone phosphate', 'Water']","['C(C(=O)COP(=O)(O)O)O', 'O']"
258,G_6666666__46__58896__46__peg__46__3955,4NTPPH2,4-Nitrophenyl phosphate phosphohydrolase,rxn02166,MNXR6332,R03024,"['3.1.3.1,3.1.3.2,3.1.3.41']",None,"['HC01104[c]', 'h2o[c]']","['4-nitrophenyl phosphate(2-)', 'Water']","['C1=CC(=CC=C1[N+](=O)[O-])OP(=O)([O-])[O-]', 'O']"
259,G_6666666__46__58896__46__peg__46__3955,AKP1,alkaline phosphatase (Dihydroneopterin),rxn03167,MNXR603,R04620,"[['3.1.3.1'], None]",AKP1; PHO8,"['ahdt[c]', 'h2o[c]']","[""7,8-dihydroneopterin 3'-triphosphate(4-)"", 'Water']","['C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O', 'O']"
260,G_6666666__46__58896__46__peg__46__3955,ALKP,Alkaline Phosphatase,rxn00743,MNXR662,R01010,"[['3.1.3', '3.1.3.1', '3.1.3.2'], ['3.1.3', '3.1.3.1', '3.1.3.2']]",ALKP; ALKPr,"['dhap[c]', 'h2o[c]']","['Dihydroxyacetone phosphate', 'Water']","['C(C(=O)COP(=O)(O)O)O', 'O']"
261,G_6666666__46__58896__46__peg__46__4652,4NTPPH2,4-Nitrophenyl phosphate phosphohydrolase,rxn02166,MNXR6332,R03024,"['3.1.3.1,3.1.3.2,3.1.3.41']",None,"['HC01104[c]', 'h2o[c]']","['4-nitrophenyl phosphate(2-)', 'Water']","['C1=CC(=CC=C1[N+](=O)[O-])OP(=O)([O-])[O-]', 'O']"
262,G_6666666__46__58896__46__peg__46__4652,AKP1,alkaline phosphatase (Dihydroneopterin),rxn03167,MNXR603,R04620,"[['3.1.3.1'], None]",AKP1; PHO8,"['ahdt[c]', 'h2o[c]']","[""7,8-dihydroneopterin 3'-triphosphate(4-)"", 'Water']","['C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O', 'O']"
263,G_6666666__46__58896__46__peg__46__4652,ALKP,Alkaline Phosphatase,rxn00743,MNXR662,R01010,"[['3.1.3', '3.1.3.1', '3.1.3.2'], ['3.1.3', '3.1.3.1', '3.1.3.2']]",ALKP; ALKPr,"['dhap[c]', 'h2o[c]']","['Dihydroxyacetone phosphate', 'Water']","['C(C(=O)COP(=O)(O)O)O', 'O']"
264,G_6666666__46__58896__46__peg__46__2694,5AIZCDC,5aizc decarboxylase,rxn02938,MNXR81638,R04209,"[None, ['4.1.1.21']]",ADE2; AIRCr,"['5aizc[c]', 'h[c]']","['5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate', 'proton']","['C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)O', '[H+]']"
265,G_226186__46__12__46__peg__46__1963,7AHSDH,7-alpha-hydroxysteroid dehydrogenase,None,None,None,[None],None,"['cholate[c]', 'nad[c]']","['Cholate', 'Nicotinamide adenine dinucleotide']","['CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N']"
266,G_6666666__46__58896__46__peg__46__3536,A5PISO,arabinose-5-phosphate isomerase,rxn01117,MNXR300,R01530,[['5.3.1.13']],A5PISO,['ru5p_D[c]'],['D-ribulose 5-phosphate(2-)'],['C(C(C(C(=O)CO)O)O)OP(=O)([O-])[O-]']
267,G_6666666__46__58896__46__peg__46__1304,AACOAT,Acetoacetyl Coenzyme A:Acetate Coa-Transferase,rxn00988,MNXR95136,R01357,[None],ACAC,"['acac[c]', 'atp[c]', 'coa[c]']","['Acetoacetate', 'ATP', 'Coenzyme A']","['CC(=O)CC(=O)[O-]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O']"
268,G_6666666__46__58896__46__peg__46__1304,FACOAL140,fatty-acid--CoA ligase (tetradecanoate),rxn05736,MNXR99145,None,"[None, None, None]",FAA1_2; FACOAL140; FACOAL140p,"['atp[c]', 'coa[c]', 'ttdca[c]']","['ATP', 'Coenzyme A', 'tetradecanoate (n-C14:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
269,G_6666666__46__58896__46__peg__46__1304,FACOAL160i,C160 Fatty Acid Activation,rxn00947,None,R01280,"[None, None, None, ['6.2.1.3'], ['6.2.1.3'], None]",FAA1_3; FAA3_1; FAA4_1; FACOAL160; FACOAL160p; FAT1_1,"['atp[c]', 'coa[c]', 'hdca[c]']","['ATP', 'Coenzyme A', 'Hexadecanoate (n-C16:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCCCCCCCCCCC(=O)O']"
270,G_6666666__46__58896__46__peg__46__1304,FACOAL161,Fatty-Acid- Coenzyme A Ligase (Hexadecenoate),rxn09450,MNXR99156,None,"[None, None]",FACOAL161; FACOAL161p,"['atp[c]', 'coa[c]', 'hdcea[c]']","['ATP', 'Coenzyme A', 'Hexadecenoate (n-C16:1)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCC=CCCCCCCCC(=O)O']"
271,G_6666666__46__58896__46__peg__46__1304,FACOAL180i,C180 Fatty Acid Activation,rxn09449,None,None,[['6.2.1.3']],FACOAL180,"['atp[c]', 'coa[c]', 'ocdca[c]']","['ATP', 'Coenzyme A', 'octadecanoate (n-C18:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCCCCCCCCCCCCC(=O)[O-]']"
272,G_6666666__46__58896__46__peg__46__1304,FACOAL181i,C181 Fatty Acid Activation,None,None,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'ocdcea[c]']","['ATP', 'Coenzyme A', 'octadecenoate (n-C18:1)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCCCC=CCCCCCCCC(=O)[O-]']"
273,G_6666666__46__58896__46__peg__46__1304,FACOALAI15,fatty-acid--CoA ligase (ANTEISO15),rxn05248,MNXR27602,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa4[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Anteiso-C15:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
274,G_6666666__46__58896__46__peg__46__1304,FACOALAI17,fatty-acid--CoA ligase (ANTEISO17),rxn05251,MNXR27605,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa12[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Anteiso-C17:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
275,G_6666666__46__58896__46__peg__46__1304,FACOALI14,fatty-acid--CoA ligase (ISO14),rxn05247,MNXR27601,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa1[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Iso-C14:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
276,G_6666666__46__58896__46__peg__46__1304,FACOALI15,fatty-acid--CoA ligase (ISO15),rxn05249,MNXR27603,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa3[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Iso-C15:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
277,G_6666666__46__58896__46__peg__46__1304,FACOALI16,fatty-acid--CoA ligase (ISO16),rxn05250,MNXR27604,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa6[c]']","['ATP', 'Coenzyme A', 'Fatty acid (iso-C16:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
278,G_6666666__46__58896__46__peg__46__1304,FACOALI17,fatty-acid--CoA ligase (ISO17),rxn05252,MNXR27606,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa11[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Iso-C17:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
279,G_6666666__46__58896__46__peg__46__2315,AACOAT,Acetoacetyl Coenzyme A:Acetate Coa-Transferase,rxn00988,MNXR95136,R01357,[None],ACAC,"['acac[c]', 'atp[c]', 'coa[c]']","['Acetoacetate', 'ATP', 'Coenzyme A']","['CC(=O)CC(=O)[O-]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O']"
280,G_6666666__46__58896__46__peg__46__2315,FACOAL140,fatty-acid--CoA ligase (tetradecanoate),rxn05736,MNXR99145,None,"[None, None, None]",FAA1_2; FACOAL140; FACOAL140p,"['atp[c]', 'coa[c]', 'ttdca[c]']","['ATP', 'Coenzyme A', 'tetradecanoate (n-C14:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
281,G_6666666__46__58896__46__peg__46__2315,FACOAL160i,C160 Fatty Acid Activation,rxn00947,None,R01280,"[None, None, None, ['6.2.1.3'], ['6.2.1.3'], None]",FAA1_3; FAA3_1; FAA4_1; FACOAL160; FACOAL160p; FAT1_1,"['atp[c]', 'coa[c]', 'hdca[c]']","['ATP', 'Coenzyme A', 'Hexadecanoate (n-C16:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCCCCCCCCCCC(=O)O']"
282,G_6666666__46__58896__46__peg__46__2315,FACOAL161,Fatty-Acid- Coenzyme A Ligase (Hexadecenoate),rxn09450,MNXR99156,None,"[None, None]",FACOAL161; FACOAL161p,"['atp[c]', 'coa[c]', 'hdcea[c]']","['ATP', 'Coenzyme A', 'Hexadecenoate (n-C16:1)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCC=CCCCCCCCC(=O)O']"
283,G_6666666__46__58896__46__peg__46__2315,FACOAL180i,C180 Fatty Acid Activation,rxn09449,None,None,[['6.2.1.3']],FACOAL180,"['atp[c]', 'coa[c]', 'ocdca[c]']","['ATP', 'Coenzyme A', 'octadecanoate (n-C18:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCCCCCCCCCCCCC(=O)[O-]']"
284,G_6666666__46__58896__46__peg__46__2315,FACOAL181i,C181 Fatty Acid Activation,None,None,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'ocdcea[c]']","['ATP', 'Coenzyme A', 'octadecenoate (n-C18:1)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCCCC=CCCCCCCCC(=O)[O-]']"
285,G_6666666__46__58896__46__peg__46__2315,FACOALAI15,fatty-acid--CoA ligase (ANTEISO15),rxn05248,MNXR27602,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa4[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Anteiso-C15:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
286,G_6666666__46__58896__46__peg__46__2315,FACOALAI17,fatty-acid--CoA ligase (ANTEISO17),rxn05251,MNXR27605,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa12[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Anteiso-C17:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
287,G_6666666__46__58896__46__peg__46__2315,FACOALI14,fatty-acid--CoA ligase (ISO14),rxn05247,MNXR27601,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa1[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Iso-C14:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
288,G_6666666__46__58896__46__peg__46__2315,FACOALI15,fatty-acid--CoA ligase (ISO15),rxn05249,MNXR27603,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa3[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Iso-C15:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
289,G_6666666__46__58896__46__peg__46__2315,FACOALI16,fatty-acid--CoA ligase (ISO16),rxn05250,MNXR27604,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa6[c]']","['ATP', 'Coenzyme A', 'Fatty acid (iso-C16:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
290,G_6666666__46__58896__46__peg__46__2315,FACOALI17,fatty-acid--CoA ligase (ISO17),rxn05252,MNXR27606,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa11[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Iso-C17:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
291,G_6666666__46__58896__46__peg__46__2973,AACOAT,Acetoacetyl Coenzyme A:Acetate Coa-Transferase,rxn00988,MNXR95136,R01357,[None],ACAC,"['acac[c]', 'atp[c]', 'coa[c]']","['Acetoacetate', 'ATP', 'Coenzyme A']","['CC(=O)CC(=O)[O-]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O']"
292,G_6666666__46__58896__46__peg__46__2973,FACOAL140,fatty-acid--CoA ligase (tetradecanoate),rxn05736,MNXR99145,None,"[None, None, None]",FAA1_2; FACOAL140; FACOAL140p,"['atp[c]', 'coa[c]', 'ttdca[c]']","['ATP', 'Coenzyme A', 'tetradecanoate (n-C14:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
293,G_6666666__46__58896__46__peg__46__2973,FACOAL160i,C160 Fatty Acid Activation,rxn00947,None,R01280,"[None, None, None, ['6.2.1.3'], ['6.2.1.3'], None]",FAA1_3; FAA3_1; FAA4_1; FACOAL160; FACOAL160p; FAT1_1,"['atp[c]', 'coa[c]', 'hdca[c]']","['ATP', 'Coenzyme A', 'Hexadecanoate (n-C16:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCCCCCCCCCCC(=O)O']"
294,G_6666666__46__58896__46__peg__46__2973,FACOAL161,Fatty-Acid- Coenzyme A Ligase (Hexadecenoate),rxn09450,MNXR99156,None,"[None, None]",FACOAL161; FACOAL161p,"['atp[c]', 'coa[c]', 'hdcea[c]']","['ATP', 'Coenzyme A', 'Hexadecenoate (n-C16:1)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCC=CCCCCCCCC(=O)O']"
295,G_6666666__46__58896__46__peg__46__2973,FACOAL180i,C180 Fatty Acid Activation,rxn09449,None,None,[['6.2.1.3']],FACOAL180,"['atp[c]', 'coa[c]', 'ocdca[c]']","['ATP', 'Coenzyme A', 'octadecanoate (n-C18:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCCCCCCCCCCCCC(=O)[O-]']"
296,G_6666666__46__58896__46__peg__46__2973,FACOAL181i,C181 Fatty Acid Activation,None,None,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'ocdcea[c]']","['ATP', 'Coenzyme A', 'octadecenoate (n-C18:1)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CCCCCCCCC=CCCCCCCCC(=O)[O-]']"
297,G_6666666__46__58896__46__peg__46__2973,FACOALAI15,fatty-acid--CoA ligase (ANTEISO15),rxn05248,MNXR27602,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa4[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Anteiso-C15:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
298,G_6666666__46__58896__46__peg__46__2973,FACOALAI17,fatty-acid--CoA ligase (ANTEISO17),rxn05251,MNXR27605,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa12[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Anteiso-C17:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
299,G_6666666__46__58896__46__peg__46__2973,FACOALI14,fatty-acid--CoA ligase (ISO14),rxn05247,MNXR27601,None,['6.2.1.3'],None,"['atp[c]', 'coa[c]', 'fa1[c]']","['ATP', 'Coenzyme A', 'Fatty acid (Iso-C14:0)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', None]"
