,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
229,HMPREF0833_RS09780,3OAS140,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0),rxn05345,MNXR81382,R04726,"[['2.3.1.86'], None, None, None]",3OAS140; CEM1_6; FAS2_6_1; MCMAT6,"['ddcaACP[c]', 'h[c]', 'malACP[c]']","['Dodecanoyl-ACP (n-C12:0ACP)', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
230,HMPREF0833_RS09780,3OAS160,3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0),rxn05344,MNXR81383,R04968,"[None, None, None]",CEM1_7; FAS2_7_1; MCMAT7,"['h[c]', 'malACP[c]', 'myrsACP[c]']","['proton', 'Malonyl-[acyl-carrier protein]', 'Myristoyl-ACP (n-C14:0ACP)']","['[H+]', None, None]"
231,HMPREF0833_RS09780,3OAS180,3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0),rxn05460,MNXR79893,None,['2.3.1.41'],None,"['h[c]', 'malACP[c]', 'palmACP[c]']","['proton', 'Malonyl-[acyl-carrier protein]', 'Palmitoyl-ACP (n-C16:0ACP)']","['[H+]', None, None]"
232,HMPREF0833_RS09780,3OAS2M3,2-methylpropionyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05409,MNXR47568,None,['2.3.1.41'],None,"['2mpropACP[c]', 'h[c]', 'malACP[c]']","['2-methylpropionyl-ACP,isobutyryl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
233,HMPREF0833_RS09780,3OAS3M4,3-methylbutanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05384,MNXR47561,None,['2.3.1.41'],None,"['3mbutACP[c]', 'h[c]', 'malACP[c]']","['3-methylbutanoyl-ACP,isovaleryl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
234,HMPREF0833_RS09780,3OAS4M3O6,4-methyl-3-oxo-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05359,MNXR47554,None,['2.3.1.41'],None,"['2mbutACP[c]', 'h[c]', 'malACP[c]']","['2-methylbutanoyl-ACP,2-methylbutyryl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
235,HMPREF0833_RS09780,3OAS4M5,4-methyl-pentanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05413,MNXR47569,None,['2.3.1.41'],None,"['4mpentACP[c]', 'h[c]', 'malACP[c]']","['4-methyl-pentanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
236,HMPREF0833_RS09780,3OAS4M6,4-methyl-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05363,MNXR47555,None,['2.3.1.41'],None,"['4mhexACP[c]', 'h[c]', 'malACP[c]']","['4-methyl-hexanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
237,HMPREF0833_RS09780,3OAS5M6,5-methyl-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05388,MNXR47562,None,['2.3.1.41'],None,"['5mhexACP[c]', 'h[c]', 'malACP[c]']","['5-methyl-hexanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
238,HMPREF0833_RS09780,3OAS60,3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0),rxn05346,MNXR81385,R04952,"[['2.3.1.86'], None, None, None]",3OAS60; CEM1_2; FAS2_2_1; MCMAT2,"['butACP[c]', 'h[c]', 'malACP[c]']","['Butyryl-ACP (n-C4:0ACP)', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
239,HMPREF0833_RS09780,3OAS6M7,6-methyl-heptanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05417,MNXR47570,None,['2.3.1.41'],None,"['6mheptACP[c]', 'h[c]', 'malACP[c]']","['6-methyl-heptanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
240,HMPREF0833_RS09780,3OAS6M8,6-methyl-octanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05367,MNXR47556,None,['2.3.1.41'],None,"['6mocACP[c]', 'h[c]', 'malACP[c]']","['6-methyl-octanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
241,HMPREF0833_RS09780,3OAS7M8,7-methyl-octanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05392,MNXR47563,None,['2.3.1.41'],None,"['7mocACP[c]', 'h[c]', 'malACP[c]']","['7-methyl-octanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
242,HMPREF0833_RS09780,3OAS80,3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0),rxn05350,MNXR81386,R04957,"[['2.3.1.86'], None, None, None]",3OAS80; CEM1_3; FAS2_3_1; MCMAT3,"['h[c]', 'hexACP[c]', 'malACP[c]']","['proton', 'Hexanoyl-ACP (n-C6:0ACP)', 'Malonyl-[acyl-carrier protein]']","['[H+]', None, None]"
243,HMPREF0833_RS09780,3OAS8M10,8-methyl-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05371,MNXR47557,None,['2.3.1.41'],None,"['8mdcaACP[c]', 'h[c]', 'malACP[c]']","['8-methyl-decanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
244,HMPREF0833_RS09780,3OAS8M9,8-methyl-nonanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05421,MNXR47571,None,['2.3.1.41'],None,"['8mnonACP[c]', 'h[c]', 'malACP[c]']","['8-methyl-nonanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
245,HMPREF0833_RS09780,3OAS9M10,9-methyl-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05396,MNXR47564,None,['2.3.1.41'],None,"['9mdcaACP[c]', 'h[c]', 'malACP[c]']","['9-methyl-decanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
246,HMPREF0833_RS09780,ACOATA,Acetyl Coenzyme A Acp Transacylase,rxn05349,MNXR35617,R01624,"[['2.3.1.-', '2.3.1.179', '2.3.1.180', '2.3.1.38', '2.3.1.41', '2.3.1.85', '2.3.1.86'], ['2.3.1.-', '2.3.1.179', '2.3.1.180', '2.3.1.38', '2.3.1.41', '2.3.1.85', '2.3.1.86'], None]",ACOATA; ACOATAm; FAS1_s,"['ACP[c]', 'accoa[c]']","['acyl carrier protein', 'Acetyl-CoA']","[None, 'CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O']"
247,HMPREF0833_RS09780,KAS14,beta-ketoacyl-ACP synthase,rxn05347,MNXR83172,R04355,"[None, None, None, ['2.3.1.-', '2.3.1.179', '2.3.1.180', '2.3.1.41', '2.3.1.85', '2.3.1.86']]",ACMAT1; CEM1_1; FAS2_1_1; KAS14,"['acACP[c]', 'h[c]', 'malACP[c]']","['Acetyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
248,760570.3.761.peg,4HTHDR,4-hydroxy-tetrahydrodipicolinate reductase,None,None,None,[None],None,"['4hthdp[c]', 'h[c]', 'nadh[c]']","['4-hydroxy-tetrahydrodipicolinate', 'proton', 'Nicotinamide adenine dinucleotide - reduced']","[None, '[H+]', None]"
249,760570.3.816.peg,4HTHDS,4-hydroxy-tetrahydrodipicolinate synthase,None,None,None,[None],None,"['aspsa[c]', 'pyr[c]']","['L-Aspartate 4-semialdehyde', 'Pyruvate']","['C(C=O)C(C(=O)[O-])[NH3+]', 'CC(=O)C(=O)[O-]']"
250,HMPREF0833_RS07800,4HTHRS,4-Hydroxy-L-threonine synthase,rxn03446,MNXR239,R05086,"[['4.2.3', '4.2.3.1'], None]",4HTHRS; THR4_2,"['h2o[c]', 'phthr[c]']","['Water', 'O-Phospho-4-hydroxy-L-threonine']","['O', 'C(C(C(C(=O)O)N)O)OP(=O)(O)O']"
251,WP_013904439.1,4HTHRS,4-Hydroxy-L-threonine synthase,rxn03446,MNXR239,R05086,"[['4.2.3', '4.2.3.1'], None]",4HTHRS; THR4_2,"['h2o[c]', 'phthr[c]']","['Water', 'O-Phospho-4-hydroxy-L-threonine']","['O', 'C(C(C(C(=O)O)N)O)OP(=O)(O)O']"
252,HMPREF0833_RS06330,4NTPPH2,4-Nitrophenyl phosphate phosphohydrolase,rxn02166,MNXR6332,R03024,"['3.1.3.1,3.1.3.2,3.1.3.41']",None,"['HC01104[c]', 'h2o[c]']","['4-nitrophenyl phosphate(2-)', 'Water']","['C1=CC(=CC=C1[N+](=O)[O-])OP(=O)([O-])[O-]', 'O']"
253,HMPREF0833_RS06330,AKP1,alkaline phosphatase (Dihydroneopterin),rxn03167,MNXR603,R04620,"[['3.1.3.1'], None]",AKP1; PHO8,"['ahdt[c]', 'h2o[c]']","[""7,8-dihydroneopterin 3'-triphosphate(4-)"", 'Water']","['C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O', 'O']"
254,HMPREF0833_RS06330,ALKP,Alkaline Phosphatase,rxn00743,MNXR662,R01010,"[['3.1.3', '3.1.3.1', '3.1.3.2'], ['3.1.3', '3.1.3.1', '3.1.3.2']]",ALKP; ALKPr,"['dhap[c]', 'h2o[c]']","['Dihydroxyacetone phosphate', 'Water']","['C(C(=O)COP(=O)(O)O)O', 'O']"
255,WP_013903409.1,4NTPPH2,4-Nitrophenyl phosphate phosphohydrolase,rxn02166,MNXR6332,R03024,"['3.1.3.1,3.1.3.2,3.1.3.41']",None,"['HC01104[c]', 'h2o[c]']","['4-nitrophenyl phosphate(2-)', 'Water']","['C1=CC(=CC=C1[N+](=O)[O-])OP(=O)([O-])[O-]', 'O']"
256,WP_013903409.1,AKP1,alkaline phosphatase (Dihydroneopterin),rxn03167,MNXR603,R04620,"[['3.1.3.1'], None]",AKP1; PHO8,"['ahdt[c]', 'h2o[c]']","[""7,8-dihydroneopterin 3'-triphosphate(4-)"", 'Water']","['C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O', 'O']"
257,WP_013903409.1,ALKP,Alkaline Phosphatase,rxn00743,MNXR662,R01010,"[['3.1.3', '3.1.3.1', '3.1.3.2'], ['3.1.3', '3.1.3.1', '3.1.3.2']]",ALKP; ALKPr,"['dhap[c]', 'h2o[c]']","['Dihydroxyacetone phosphate', 'Water']","['C(C(=O)COP(=O)(O)O)O', 'O']"
258,HMPREF0833_RS07520,5AIZCDC,5aizc decarboxylase,rxn02938,MNXR81638,R04209,"[None, ['4.1.1.21']]",ADE2; AIRCr,"['5aizc[c]', 'h[c]']","['5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate', 'proton']","['C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)O', '[H+]']"
259,HMPREF0833_RS07525,5AIZCDC,5aizc decarboxylase,rxn02938,MNXR81638,R04209,"[None, ['4.1.1.21']]",ADE2; AIRCr,"['5aizc[c]', 'h[c]']","['5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate', 'proton']","['C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)O', '[H+]']"
260,HMPREF0833_RS02145,5HISAH,5-Hydroxyisourate amidohydrolase,rxn04453,None,R06601,[None],None,"['C11821[c]', 'h2o[c]']","['5-Hydroxyisourate', 'Water']","['C12=NC(=O)NC1(C(=O)NC(=O)N2)O', 'O']"
261,WP_013903504.1,5HISAH,5-Hydroxyisourate amidohydrolase,rxn04453,None,R06601,[None],None,"['C11821[c]', 'h2o[c]']","['5-Hydroxyisourate', 'Water']","['C12=NC(=O)NC1(C(=O)NC(=O)N2)O', 'O']"
262,HMPREF0833_RS04265,5HLTDL,5-Hydroxy-L-Tryptophan Decarboxy-Lyase,rxn01948,MNXR95078,R02701,['4.1.1.28'],None,"['5htrp[c]', 'h[c]']","['5-hydroxy-L-tryptophan', 'proton']","['C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N', '[H+]']"
263,HMPREF0833_RS04265,5HXKYNDCL,5-Hydroxykynurenamine Decarboxy-Lyase,rxn03360,MNXR279,R04909,['4.1.1.28'],None,"['5hxkyn[c]', 'h[c]']","['5-hydroxykynurenine', 'proton']","['C1=CC(=C(C=C1O)C(=O)CC(C(=O)O)N)N', '[H+]']"
264,HMPREF0833_RS04265,HISDC,Histidine Decarboxylase,rxn00866,MNXR100581,R01167,"[['4.1.1.22', '4.1.1.28']]",HISDC,"['h[c]', 'his_L[c]']","['proton', 'L-histidine']","['[H+]', 'C1=C(NC=N1)CC(C(=O)O)N']"
265,HMPREF0833_RS04265,LTDCL,L-Tryptophan Decarboxy-Lyase,rxn00484,MNXR101250,R00685,['4.1.1.28'],None,"['h[c]', 'trp_L[c]']","['proton', 'L-tryptophan']","['[H+]', 'C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N']"
266,HMPREF0833_RS04265,PHYCBOXL,L-Phenylalanine Carboxy-Lyase,rxn00497,MNXR102650,R00699,"[['4.1.1.28', '4.1.1.53']]",PHYCBOXL,"['h[c]', 'phe_L[c]']","['proton', 'L-phenylalanine']","['[H+]', 'C1=CC=C(C=C1)CC(C(=O)O)N']"
267,HMPREF0833_RS04265,PPCr,"phosphoenolpyruvate carboxylase, reversible",rxn00251,MNXR4381,R00345,[['4.1.1.31']],PPC,"['h[c]', 'oaa[c]', 'pi[c]']","['proton', 'Oxaloacetate', 'hydrogenphosphate']","['[H+]', 'C(C(=O)C(=O)O)C(=O)O', 'OP(=O)([O-])[O-]']"
268,WP_013903873.1,5HLTDL,5-Hydroxy-L-Tryptophan Decarboxy-Lyase,rxn01948,MNXR95078,R02701,['4.1.1.28'],None,"['5htrp[c]', 'h[c]']","['5-hydroxy-L-tryptophan', 'proton']","['C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N', '[H+]']"
269,WP_013903873.1,5HXKYNDCL,5-Hydroxykynurenamine Decarboxy-Lyase,rxn03360,MNXR279,R04909,['4.1.1.28'],None,"['5hxkyn[c]', 'h[c]']","['5-hydroxykynurenine', 'proton']","['C1=CC(=C(C=C1O)C(=O)CC(C(=O)O)N)N', '[H+]']"
270,WP_013903873.1,HISDC,Histidine Decarboxylase,rxn00866,MNXR100581,R01167,"[['4.1.1.22', '4.1.1.28']]",HISDC,"['h[c]', 'his_L[c]']","['proton', 'L-histidine']","['[H+]', 'C1=C(NC=N1)CC(C(=O)O)N']"
271,WP_013903873.1,LTDCL,L-Tryptophan Decarboxy-Lyase,rxn00484,MNXR101250,R00685,['4.1.1.28'],None,"['h[c]', 'trp_L[c]']","['proton', 'L-tryptophan']","['[H+]', 'C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N']"
272,WP_013903873.1,PHYCBOXL,L-Phenylalanine Carboxy-Lyase,rxn00497,MNXR102650,R00699,"[['4.1.1.28', '4.1.1.53']]",PHYCBOXL,"['h[c]', 'phe_L[c]']","['proton', 'L-phenylalanine']","['[H+]', 'C1=CC=C(C=C1)CC(C(=O)O)N']"
273,WP_013903873.1,PPCr,"phosphoenolpyruvate carboxylase, reversible",rxn00251,MNXR4381,R00345,[['4.1.1.31']],PPC,"['h[c]', 'oaa[c]', 'pi[c]']","['proton', 'Oxaloacetate', 'hydrogenphosphate']","['[H+]', 'C(C(=O)C(=O)O)C(=O)O', 'OP(=O)([O-])[O-]']"
274,HMPREF0833_RS05690,5MTHCYST,Methyltransferase,rxn11944,MNXR29256,None,['2.1.1.-'],None,"['5mthglu[c]', 'ahcys[c]', 'h[c]']","['5_Methyltetrahydropteroyltri_L_glutamate', 'S-Adenosyl-L-homocysteine', 'proton']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N', '[H+]']"
275,WP_003015562.1,5MTHCYST,Methyltransferase,rxn11944,MNXR29256,None,['2.1.1.-'],None,"['5mthglu[c]', 'ahcys[c]', 'h[c]']","['5_Methyltetrahydropteroyltri_L_glutamate', 'S-Adenosyl-L-homocysteine', 'proton']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N', '[H+]']"
276,HMPREF0833_RS10095,5MTHFGLUNFT,5-Formyltetrahydrofolate:L-glutamate N-formiminotransferase,rxn02283,None,R03189,[None],None,"['5fthf[c]', 'glu_L[c]']","['5-formyltetrahydrofolate(2-)', 'L-glutamate']","['C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-]', 'C(CC(=O)O)C(C(=O)O)N']"
277,HMPREF0833_RS10095,GLUFORT,Glutamate formiminotransferase (EC 2.1.2.5) @ Glutamate formyltransferase,rxn01641,MNXR32839,R02287,['2.1.2.5'],None,"['5forthf[c]', 'glu_L[c]']","['5-Formiminotetrahydrofolate', 'L-glutamate']","['C1C(N(C2=C(N1)N=C(NC2=O)N)C=N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O', 'C(CC(=O)O)C(C(=O)O)N']"
278,HMPREF0833_RS10095,pbiosynthesis,Protein biosynthesis c0,rxn13782,None,None,[None],None,[],[],[]
279,WP_003018099.1,5MTHFGLUNFT,5-Formyltetrahydrofolate:L-glutamate N-formiminotransferase,rxn02283,None,R03189,[None],None,"['5fthf[c]', 'glu_L[c]']","['5-formyltetrahydrofolate(2-)', 'L-glutamate']","['C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-]', 'C(CC(=O)O)C(C(=O)O)N']"
280,WP_003018099.1,GLUFORT,Glutamate formiminotransferase (EC 2.1.2.5) @ Glutamate formyltransferase,rxn01641,MNXR32839,R02287,['2.1.2.5'],None,"['5forthf[c]', 'glu_L[c]']","['5-Formiminotetrahydrofolate', 'L-glutamate']","['C1C(N(C2=C(N1)N=C(NC2=O)N)C=N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O', 'C(CC(=O)O)C(C(=O)O)N']"
281,WP_003018099.1,pbiosynthesis,Protein biosynthesis c0,rxn13782,None,None,[None],None,[],[],[]
282,HMPREF0833_RS03450,6PGALSZ2i,6-phospho-beta-galactosidase,rxn02332,MNXR59466,R03256; R06110,['3.2.1.85'],None,"['h2o[c]', 'lac6p[c]']","['Water', 'Lactose 6-phosphate']","['O', 'C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O']"
283,WP_013903724.1,6PGALSZ2i,6-phospho-beta-galactosidase,rxn02332,MNXR59466,R03256; R06110,['3.2.1.85'],None,"['h2o[c]', 'lac6p[c]']","['Water', 'Lactose 6-phosphate']","['O', 'C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O']"
284,HMPREF0833_RS01730,6PHBG,6-phospho-beta-glucosidase,rxn09992,MNXR68225,None,"[['3.2.1.86'], ['3.2.1.86']]",6PHBG; S6PG,"['h2o[c]', 'salc6p[c]']","['Water', 'Salicin 6-phosphate']","['O', 'C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O']"
285,HMPREF0833_RS01730,6PHBG2,Salicin 6 phosphate glucohydrolase,rxn03482,MNXR54928,R05134,['3.2.1.86'],None,"['h2o[c]', 'salc6p[c]']","['Water', 'Salicin 6-phosphate']","['O', 'C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O']"
286,HMPREF0833_RS01730,AB6PGH,Arbutin 6-phosphate glucohydrolase,rxn08025,MNXR80352,None,[['3.2.1.86']],AB6PGH,"['arbt6p[c]', 'h2o[c]']","['Arbutin 6-phosphate', 'Water']","['C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O', 'O']"
287,HMPREF0833_RS01730,AB6PGH2,Arbutin 6-phosphate glucohydrolase,rxn03481,MNXR79708,R05133,['3.2.1.86'],None,"['arbt6p[c]', 'h2o[c]']","['Arbutin 6-phosphate', 'Water']","['C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O', 'O']"
288,HMPREF0833_RS01730,BGLA1,6-phospho-beta-glucosidase,rxn00608,MNXR93692,R00839,[None],PGGH,"['6pgg[c]', 'h2o[c]']","['6-Phospho-beta-D-glucosyl-(1,4)-D-glucose', 'Water']","['C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O', 'O']"
289,HMPREF0833_RS05850,6PHBG,6-phospho-beta-glucosidase,rxn09992,MNXR68225,None,"[['3.2.1.86'], ['3.2.1.86']]",6PHBG; S6PG,"['h2o[c]', 'salc6p[c]']","['Water', 'Salicin 6-phosphate']","['O', 'C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O']"
290,HMPREF0833_RS05850,6PHBG2,Salicin 6 phosphate glucohydrolase,rxn03482,MNXR54928,R05134,['3.2.1.86'],None,"['h2o[c]', 'salc6p[c]']","['Water', 'Salicin 6-phosphate']","['O', 'C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O']"
291,HMPREF0833_RS05850,AB6PGH,Arbutin 6-phosphate glucohydrolase,rxn08025,MNXR80352,None,[['3.2.1.86']],AB6PGH,"['arbt6p[c]', 'h2o[c]']","['Arbutin 6-phosphate', 'Water']","['C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O', 'O']"
292,HMPREF0833_RS05850,AB6PGH2,Arbutin 6-phosphate glucohydrolase,rxn03481,MNXR79708,R05133,['3.2.1.86'],None,"['arbt6p[c]', 'h2o[c]']","['Arbutin 6-phosphate', 'Water']","['C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O', 'O']"
293,HMPREF0833_RS05850,BGLA1,6-phospho-beta-glucosidase,rxn00608,MNXR93692,R00839,[None],PGGH,"['6pgg[c]', 'h2o[c]']","['6-Phospho-beta-D-glucosyl-(1,4)-D-glucose', 'Water']","['C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O', 'O']"
294,WP_003003486.1,6PHBG,6-phospho-beta-glucosidase,rxn09992,MNXR68225,None,"[['3.2.1.86'], ['3.2.1.86']]",6PHBG; S6PG,"['h2o[c]', 'salc6p[c]']","['Water', 'Salicin 6-phosphate']","['O', 'C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O']"
295,WP_003003486.1,6PHBG2,Salicin 6 phosphate glucohydrolase,rxn03482,MNXR54928,R05134,['3.2.1.86'],None,"['h2o[c]', 'salc6p[c]']","['Water', 'Salicin 6-phosphate']","['O', 'C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O']"
296,WP_003003486.1,AB6PGH,Arbutin 6-phosphate glucohydrolase,rxn08025,MNXR80352,None,[['3.2.1.86']],AB6PGH,"['arbt6p[c]', 'h2o[c]']","['Arbutin 6-phosphate', 'Water']","['C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O', 'O']"
297,WP_003003486.1,AB6PGH2,Arbutin 6-phosphate glucohydrolase,rxn03481,MNXR79708,R05133,['3.2.1.86'],None,"['arbt6p[c]', 'h2o[c]']","['Arbutin 6-phosphate', 'Water']","['C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O', 'O']"
298,WP_003003486.1,BGLA1,6-phospho-beta-glucosidase,rxn00608,MNXR93692,R00839,[None],PGGH,"['6pgg[c]', 'h2o[c]']","['6-Phospho-beta-D-glucosyl-(1,4)-D-glucose', 'Water']","['C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O', 'O']"
299,WP_013904150.1,6PHBG,6-phospho-beta-glucosidase,rxn09992,MNXR68225,None,"[['3.2.1.86'], ['3.2.1.86']]",6PHBG; S6PG,"['h2o[c]', 'salc6p[c]']","['Water', 'Salicin 6-phosphate']","['O', 'C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O']"
300,WP_013904150.1,6PHBG2,Salicin 6 phosphate glucohydrolase,rxn03482,MNXR54928,R05134,['3.2.1.86'],None,"['h2o[c]', 'salc6p[c]']","['Water', 'Salicin 6-phosphate']","['O', 'C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O']"
301,WP_013904150.1,AB6PGH,Arbutin 6-phosphate glucohydrolase,rxn08025,MNXR80352,None,[['3.2.1.86']],AB6PGH,"['arbt6p[c]', 'h2o[c]']","['Arbutin 6-phosphate', 'Water']","['C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O', 'O']"
302,WP_013904150.1,AB6PGH2,Arbutin 6-phosphate glucohydrolase,rxn03481,MNXR79708,R05133,['3.2.1.86'],None,"['arbt6p[c]', 'h2o[c]']","['Arbutin 6-phosphate', 'Water']","['C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O', 'O']"
303,WP_013904150.1,BGLA1,6-phospho-beta-glucosidase,rxn00608,MNXR93692,R00839,[None],PGGH,"['6pgg[c]', 'h2o[c]']","['6-Phospho-beta-D-glucosyl-(1,4)-D-glucose', 'Water']","['C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O', 'O']"
304,WP_013904458.1,6PHBG,6-phospho-beta-glucosidase,rxn09992,MNXR68225,None,"[['3.2.1.86'], ['3.2.1.86']]",6PHBG; S6PG,"['h2o[c]', 'salc6p[c]']","['Water', 'Salicin 6-phosphate']","['O', 'C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O']"
305,WP_013904458.1,6PHBG2,Salicin 6 phosphate glucohydrolase,rxn03482,MNXR54928,R05134,['3.2.1.86'],None,"['h2o[c]', 'salc6p[c]']","['Water', 'Salicin 6-phosphate']","['O', 'C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O']"
306,WP_013904458.1,AB6PGH,Arbutin 6-phosphate glucohydrolase,rxn08025,MNXR80352,None,[['3.2.1.86']],AB6PGH,"['arbt6p[c]', 'h2o[c]']","['Arbutin 6-phosphate', 'Water']","['C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O', 'O']"
307,WP_013904458.1,AB6PGH2,Arbutin 6-phosphate glucohydrolase,rxn03481,MNXR79708,R05133,['3.2.1.86'],None,"['arbt6p[c]', 'h2o[c]']","['Arbutin 6-phosphate', 'Water']","['C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O', 'O']"
