,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
428,411479.1.peg.1585,ACOAAGPATI17,isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase,rxn10215,MNXR28672,None,['2.3.1.51'],None,"['1ihpdecg3p[c]', 'ihpdcoa[c]']","['1-isoheptadecanoyl-sn-glycerol 3-phosphate (15-methyl-hexadecanoyl, iso-C17)', 'fa11coa, Iso-C17:0 CoA   Isoheptadecanoyl-CoA']","[None, None]"
429,411479.1.peg.1585,AGPAT120,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0),rxn08083,MNXR68311,None,[['2.3.1.51']],AGPAT120,"['1ddecg3p[c]', 'ddcaACP[c]']","['1-acyl-sn-glycerol 3-phosphate(2-)', 'Dodecanoyl-ACP (n-C12:0ACP)']","[None, None]"
430,411479.1.peg.1585,AGPAT140,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0),rxn08084,MNXR81582,None,[['2.3.1.51']],AGPAT140,"['1tdecg3p[c]', 'myrsACP[c]']","['1-tetradecanoyl-sn-glycerol 3-phosphate', 'Myristoyl-ACP (n-C14:0ACP)']","['CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)O', None]"
431,411479.1.peg.1585,AGPAT141,1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1),rxn08085,MNXR68313,None,[['2.3.1.51']],AGPAT141,"['1tdec7eg3p[c]', 'tdeACP[c]']","['1-tetradec-7-enoyl-sn-glycerol 3-phosphate', 'cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)']","[None, None]"
432,411479.1.peg.1585,AGPAT160,1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0),rxn08086,MNXR81583,None,[['2.3.1.51']],AGPAT160,"['1hdecg3p[c]', 'palmACP[c]']","['1-hexadecanoyl-sn-glycerol 3-phosphate', 'Palmitoyl-ACP (n-C16:0ACP)']","[None, None]"
433,411479.1.peg.1585,AGPAT161,1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1),rxn08087,MNXR81585,None,[['2.3.1.51']],AGPAT161,"['1hdec9eg3p[c]', 'hdeACP[c]']","['1-hexadec-9-enoyl-sn-glycerol 3-phosphate', 'cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)']","[None, None]"
434,411479.1.peg.1585,AGPAT180,1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0),rxn08088,MNXR81586,None,[['2.3.1.51']],AGPAT180,"['1odecg3p[c]', 'ocdcaACP[c]']","['1-octadecanoyl-sn-glycerol 3-phosphate', 'Octadecanoyl-ACP (n-C18:0ACP)']","['CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])[O-])O', None]"
435,411479.1.peg.1585,AGPAT181,1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),rxn08089,MNXR81588,None,[['2.3.1.51']],AGPAT181,"['1odec11eg3p[c]', 'octeACP[c]']","['1-octadec-11-enoyl-sn-glycerol 3-phosphate', 'cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)']","[None, None]"
436,411479.10.peg.739,ACOCT,N-acetylornithine carbamoyltransferase,rxn05012,MNXR8742,R07245,['2.1.3.9'],None,"['acorn[c]', 'cbp[c]']","['N(2)-acetyl-L-ornithine', 'Carbamoyl phosphate']","['CC(=O)NC(CCCN)C(=O)O', 'C(=O)(N)OP(=O)(O)O']"
437,411479.1.719_8.peg,ACODAr,"Acetylornithine deacetylase, reversible",rxn00469,MNXR30607,R00669,"['3.5.1.14,3.5.1.16']",None,"['acorn[c]', 'h2o[c]']","['N(2)-acetyl-L-ornithine', 'Water']","['CC(=O)NC(CCCN)C(=O)O', 'O']"
438,411479.1.peg.1812,ACONTa,"aconitase (half-reaction A, Citrate hydro-lyase)",rxn00974,MNXR443,R01325,[['4.2.1.3']],ACONTa,['cit[c]'],['Citrate'],['C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O']
439,411479.1.peg.1812,ACONTb,"aconitase (half-reaction B, Isocitrate hydro-lyase)",rxn01388,MNXR30609,R01900,[['4.2.1.3']],ACONTb,"['acon_C[c]', 'h2o[c]']","['cis-Aconitate', 'Water']","['C(C(=CC(=O)O)C(=O)O)C(=O)O', 'O']"
440,411479.1.718_7.peg,ACOTA,acetylornithine transaminase,rxn01637,MNXR30610,R02283,"[['2.6.1.11'], ['2.6.1.11'], None]",ACOTA; ACOTAim; ARG8,"['acorn[c]', 'akg[c]']","['N(2)-acetyl-L-ornithine', '2-Oxoglutarate']","['CC(=O)NC(CCCN)C(=O)O', 'C(CC(=O)O)C(=O)C(=O)O']"
441,411479.1.peg.2312,ACPpds,[acyl-carrier-protein] phosphodiesterase,rxn06022,MNXR81549,R01623,['3.1.4.14'],None,"['ACP[c]', 'h2o[c]']","['acyl carrier protein', 'Water']","[None, 'O']"
442,411479.10.peg.3666,ACS,Acetyl Coenzyme A Synthetase,rxn00175,MNXR95413,R00235,"[['6.2.1.1'], None, ['6.2.1.1'], ['6.2.1.1'], ['6.2.1.1']]",ACS; ACS1; ACSm; ACSp; ACSr,"['ac[c]', 'atp[c]', 'coa[c]']","['Acetate', 'ATP', 'Coenzyme A']","['CC(=O)[O-]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O']"
443,411479.1.308.peg,ADCL,4-aminobenzoate synthase,rxn03841,MNXR467,R05553,"[['4.1.3.38'], None]",ADCL; U88,['4adcho[c]'],['4-amino-4-deoxychorismate'],['C=C(C(=O)O)OC1C=C(C=CC1N)C(=O)O']
444,411479.1.2801_33.peg,ADCPS2,adenosylcobinamide-phosphate synthase,rxn04384,MNXR469,R06529,"[None, ['6.3.1.10']]",ADCOBAPS; ADCPS2,"['adcobhex[c]', 'applp[c]', 'atp[c]']","['adenosyl-cobyric acid', 'D-1-Aminopropan-2-ol O-phosphate', 'ATP']","[None, 'CC(CN)OP(=O)(O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
445,411479.1.307_22.peg,ADCS,4-amino-4-deoxychorismate synthase,rxn01257,MNXR30623,R01716,"[None, ['2.6.1.85']]",ABZ1; ADCS,"['chor[c]', 'gln_L[c]']","['chorismate', 'L-glutamine']","['C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O', 'C(CC(=O)N)C(C(=O)O)N']"
446,411479.1.67_17.peg,ADK1,Adenylate Kinase,rxn00097,MNXR95450,R00127,"[['2.7.4.3'], None, ['2.7.4.3'], None]",ADK1; ADK1_1; ADK1m; ADK2_1,"['amp[c]', 'atp[c]']","['AMP', 'ATP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
447,411479.1.67_17.peg,ADK10,adenylate kinase (dTTP),None,None,None,[None],None,"['amp[c]', 'dttp[c]']","['AMP', 'dTTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O']"
448,411479.1.67_17.peg,ADK11,adenylate kinase (dUTP),None,None,None,[None],None,"['amp[c]', 'dutp[c]']","['AMP', 'dUTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O']"
449,411479.1.67_17.peg,ADK3,Adentylate Kinase (GTP),rxn08066,MNXR95452,None,"[None, None, ['2.7.4.10', '2.7.4.4'], ['2.7.4.10', '2.7.4.4']]",ADK1_2; ADK2_2; ADK3; ADK3m,"['amp[c]', 'gtp[c]']","['AMP', 'GTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N']"
450,411479.1.67_17.peg,ADK5,adenylate kinase (CTP),None,None,None,[None],None,"['amp[c]', 'ctp[c]']","['AMP', 'CTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O']"
451,411479.1.67_17.peg,ADK7,adenylate kinase (dATP),None,None,None,[None],None,"['amp[c]', 'datp[c]']","['AMP', 'dATP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O']"
452,411479.1.67_17.peg,ADK8,adenylate kinase (dCTP),None,None,None,[None],None,"['amp[c]', 'dctp[c]']","['AMP', 'dCTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O']"
453,411479.1.67_17.peg,ADK9,adenylate kinase (dGTP),None,None,None,[None],None,"['amp[c]', 'dgtp[c]']","['AMP', 'dGTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O']"
454,411479.1.67_17.peg,UTPATPT,Uridine triphosphate:AMP phosphotransferase,rxn00118,MNXR73615,R00157,['2.7.4.10'],None,"['amp[c]', 'utp[c]']","['AMP', 'UTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O']"
455,411479.1.peg.67,ADK2,adenylate kinase (Inorganic triphosphate),rxn10052,MNXR480,None,[['2.7.4.3']],ADK2,"['amp[c]', 'pppi[c]']","['AMP', 'triphosphate(5-)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', '[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]']"
456,411479.1.peg.67,r0345,ATP:AMP Phosphotransferase Ec:2.7.4.11,rxn01127,MNXR68634,R01547,"[['2.7.4.11', '2.7.4.13', '2.7.4.3'], None]",DADK; U19,"['atp[c]', 'damp[c]']","['ATP', 'dAMP(2-)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)([O-])[O-])O']"
457,411479.1.peg.2795,ADOCBIK,Adenosyl cobinamide kinase,rxn03536,MNXR81559,R05221,"[None, ['2.7.1.156']]",ADCOBAK; ADOCBIK,"['adocbi[c]', 'atp[c]']","['Adenosyl cobinamide', 'ATP']","['CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NCC(C)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
458,411479.1.peg.2795,ADOCBIK2,Adenosyl cobinamide kinase (GTP),rxn04413,MNXR85460,R06558,['2.7.1.156'],None,"['adocbi[c]', 'gtp[c]']","['Adenosyl cobinamide', 'GTP']","['CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NCC(C)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N']"
459,411479.1.2797_37.peg,ADOCBLS,Adenosylcobalamin 5-phosphate synthase,rxn03538,MNXR81563,R05223,"[['2.7.8.26'], None]",ADOCBLS; COBPS,"['agdpcbi[c]', 'rdmbzi[c]']","['Adenosine-GDP-cobinamide', 'N1-(alpha-D-ribosyl)-5,6-dimethylbenzimidazole']","['CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NCC(C)OP(=O)(O)OP(=O)(O)OCC6C(C(C(O6)N7C=NC8=C7N=C(NC8=O)N)O)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]', 'CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)O)O']"
460,411479.1.peg.1827,ADPRDP,ADPribose Diphosphatase,rxn00775,MNXR95480,R01054,[['3.6.1.13']],ADPRDP,"['adprib[c]', 'h2o[c]']","['ADPribose', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)N', 'O']"
461,411479.1.peg.1294,ADPT,Adenine Phosphoribosyltransferase,rxn00139,MNXR95482,R00190,"[['2.4.2.7', '2.4.2.8'], None, None]",ADPT; APT1; APT2,"['ade[c]', 'prpp[c]']","['Adenine', '5-Phospho-alpha-D-ribose 1-diphosphate']","['C1=NC2=NC=NC(=C2N1)N', 'C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O']"
462,411479.10.peg.1516,ADSELK,Adenylyl-Selenate Kinase,rxn03372,MNXR68294,R04928,['2.7.1.25'],None,"['adsel[c]', 'atp[c]']","['Adenylylselenate', 'ATP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O[Se](=O)(=O)O)O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
463,411479.1.1516.peg,ADSK,Adenylyl-Sulfate Kinase,rxn00361,MNXR95159,R00509,"[['2.7.1.25'], ['2.7.1.25'], None]",ADSK; ADSKr; MET14,"['aps[c]', 'atp[c]']","['5-adenylyl sulfate(2-)', 'ATP']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
464,411479.10.peg.2963,ADSL1r,adenylsuccinate lyase,rxn00800,MNXR95493,R01083,"[None, ['4.3.2.2'], ['4.3.2.2']]",ADE13_2; ADSL1; ADSL1r,['dcamp[c]'],"['N6-(1,2-Dicarboxyethyl)-AMP']",['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)NC(CC(=O)O)C(=O)O']
465,411479.10.peg.2963,ADSL2r,adenylosuccinate lyase,rxn03136,MNXR95494,R04559,"[None, ['4.3.2.2'], ['4.3.2.2']]",ADE13_1; ADSL2; ADSL2r,['25aics[c]'],['(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate'],['C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)NC(CC(=O)O)C(=O)O']
466,411479.1.1321.peg,ADSS,Adenylosuccinate Synthase,rxn00838,MNXR95495,R01135,"[None, ['6.3.4.4'], ['6.3.4.4']]",ADE12; ADSS; ADSS_i,"['asp_L[c]', 'gtp[c]', 'imp[c]']","['L-aspartate', 'GTP', 'IMP']","['C(C(C(=O)O)N)C(=O)O', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N', 'C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O']"
467,411479.1.peg.4050,AEPPT,2 aminoethylphosphonate pyruvate transaminase,rxn02900,MNXR8053,R04152,"[None, None]",2AEPPNAT; 2AMIPYT,"['2ameph[c]', 'pyr[c]']","['(2-Aminoethyl)phosphonate', 'Pyruvate']","['C(CP(=O)(O)O)N', 'CC(=O)C(=O)[O-]']"
468,411479.1.peg.2123,AGMD,Agmantine deiminase,rxn01029,MNXR81576,R01416,[None],AGMTNDMN,"['agm[c]', 'h2o[c]']","['agmatinium(2+)', 'Water']","['C(CC[NH+]=C(N)N)C[NH3+]', 'O']"
469,411479.1.1146_5.peg,AGPR,N-acetyl-g-glutamyl-phosphate reductase,rxn02465,MNXR571,R03443,"[['1.2.1.38'], ['1.2.1.38']]",AGPR; AGPRim,"['acg5sa[c]', 'nadp[c]', 'pi[c]']","['2-acetamido-5-oxopentanoate', 'Nicotinamide adenine dinucleotide phosphate', 'hydrogenphosphate']","['CC(=O)NC(CCC=O)C(=O)[O-]', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N', 'OP(=O)([O-])[O-]']"
470,411479.1.peg.1445,AHCYSNS_r,S-adenosylhomocysteine nucleosidase reversible,rxn00143,MNXR579,R00194,[['3.2.2.9']],AHCYSNS,"['ahcys[c]', 'h2o[c]']","['S-Adenosyl-L-homocysteine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N', 'O']"
471,411479.1.peg.1445,MTAN,methylthioadenosine nucleosidase,rxn01021,MNXR3638,R01401,"[['3.2.2.16', '3.2.2.9']]",MTAN,"['5mta[c]', 'h2o[c]']","['5-Methylthioadenosine', 'Water']","['CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O', 'O']"
472,411479.1.peg.3500,AHCYSNS_r,S-adenosylhomocysteine nucleosidase reversible,rxn00143,MNXR579,R00194,[['3.2.2.9']],AHCYSNS,"['ahcys[c]', 'h2o[c]']","['S-Adenosyl-L-homocysteine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N', 'O']"
473,411479.1.peg.3500,MTAN,methylthioadenosine nucleosidase,rxn01021,MNXR3638,R01401,"[['3.2.2.16', '3.2.2.9']]",MTAN,"['5mta[c]', 'h2o[c]']","['5-Methylthioadenosine', 'Water']","['CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O', 'O']"
474,411479.1.peg.1376,AHEXASE3,Hexosaminidase,rxn00016,MNXR5635,R00022,[['3.2.1.52']],HXAD,"['chtbs[c]', 'h2o[c]']","['N,N-diacetylchitobiose', 'Water']","[None, 'O']"
475,411479.1.peg.1724,AHEXASE3,Hexosaminidase,rxn00016,MNXR5635,R00022,[['3.2.1.52']],HXAD,"['chtbs[c]', 'h2o[c]']","['N,N-diacetylchitobiose', 'Water']","[None, 'O']"
476,411479.1.peg.3172,AHEXASE3,Hexosaminidase,rxn00016,MNXR5635,R00022,[['3.2.1.52']],HXAD,"['chtbs[c]', 'h2o[c]']","['N,N-diacetylchitobiose', 'Water']","[None, 'O']"
477,411479.1.peg.43,AHEXASE3,Hexosaminidase,rxn00016,MNXR5635,R00022,[['3.2.1.52']],HXAD,"['chtbs[c]', 'h2o[c]']","['N,N-diacetylchitobiose', 'Water']","[None, 'O']"
478,411479.1.peg.690,AHEXASE3,Hexosaminidase,rxn00016,MNXR5635,R00022,[['3.2.1.52']],HXAD,"['chtbs[c]', 'h2o[c]']","['N,N-diacetylchitobiose', 'Water']","[None, 'O']"
479,411479.1.peg.999,AHEXASE3,Hexosaminidase,rxn00016,MNXR5635,R00022,[['3.2.1.52']],HXAD,"['chtbs[c]', 'h2o[c]']","['N,N-diacetylchitobiose', 'Water']","[None, 'O']"
480,411479.1.peg.957,AHMMPS,4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase,rxn09997,MNXR80464,None,[None],None,"['air[c]', 'h2o[c]']","['5-amino-1-(5-phospho-D-ribosyl)imidazole', 'Water']","['C1=C(N(C=N1)C2C(C(C(O2)COP(=O)(O)O)O)O)N', 'O']"
481,411479.1.1502.peg,AHSERL2,O-acetylhomoserine (thiol)-lyase,rxn00952,MNXR30666,R01287,"[['2.5.1.49'], None, None, ['2.5.1.49']]",AHSERL2; MET17_2; MET17_3; METACH,"['achms[c]', 'h2s[c]']","['O-Acetyl-L-homoserine', 'Hydrogen sulfide']","['CC(=O)OCCC(C(=O)O)N', 'S']"
482,411479.1.1723.peg,AHSERL2,O-acetylhomoserine (thiol)-lyase,rxn00952,MNXR30666,R01287,"[['2.5.1.49'], None, None, ['2.5.1.49']]",AHSERL2; MET17_2; MET17_3; METACH,"['achms[c]', 'h2s[c]']","['O-Acetyl-L-homoserine', 'Hydrogen sulfide']","['CC(=O)OCCC(C(=O)O)N', 'S']"
483,411479.10.peg.1502,AHSERL3,O-Acetyl-L-homoserine acetate-lyase,rxn06078,MNXR93985,R02026,['2.5.1.49'],None,"['achms[c]', 'trdrd[c]', 'tsul[c]']","['O-Acetyl-L-homoserine', 'Reduced thioredoxin', 'thiosulfate(2-)']","['CC(=O)OCCC(C(=O)O)N', None, '[O-]S(=O)(=S)[O-]']"
484,411479.10.peg.1723,AHSERL3,O-Acetyl-L-homoserine acetate-lyase,rxn06078,MNXR93985,R02026,['2.5.1.49'],None,"['achms[c]', 'trdrd[c]', 'tsul[c]']","['O-Acetyl-L-homoserine', 'Reduced thioredoxin', 'thiosulfate(2-)']","['CC(=O)OCCC(C(=O)O)N', None, '[O-]S(=O)(=S)[O-]']"
485,411479.1.2466_12.peg,AICART,Phosphoribosylaminoimidazolecarboxamide Formyltransferase,rxn03137,MNXR95639,R04560,"[None, None, ['2.1.2.3']]",ADE16_1; ADE17_1; AICART,"['10fthf[c]', 'aicar[c]']","['10-Formyltetrahydrofolate', '5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide']","['C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O', 'C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N']"
486,411479.1.2466_12.peg,IMPC,IMP Cyclohydrolase,rxn00832,MNXR100783,R01127,"[None, None, ['2.1.2.3', '3.5.4.10'], ['2.1.2.3', '3.5.4.10']]",ADE16_2; ADE17_2; IMPC; IMPCir,"['h2o[c]', 'imp[c]']","['Water', 'IMP']","['O', 'C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O']"
487,411479.1.248_12.peg,AICART,Phosphoribosylaminoimidazolecarboxamide Formyltransferase,rxn03137,MNXR95639,R04560,"[None, None, ['2.1.2.3']]",ADE16_1; ADE17_1; AICART,"['10fthf[c]', 'aicar[c]']","['10-Formyltetrahydrofolate', '5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide']","['C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O', 'C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N']"
488,411479.1.3415_22.peg,AIRC4,Phosphoribosylaminoimidazole carboxylase,rxn05229,MNXR79878,None,['4.1.1.21'],None,"['air[c]', 'atp[c]', 'hco3[c]']","['5-amino-1-(5-phospho-D-ribosyl)imidazole', 'ATP', 'Bicarbonate']","['C1=C(N(C=N1)C2C(C(C(O2)COP(=O)(O)O)O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(=O)(O)[O-]']"
489,411479.1.peg.743,ALAALA,D-alanine--D-alanine ligase (EC 6.3.2.4),rxn00851,MNXR614,R01150,"[['6.3.2.4'], ['6.3.2.4']]",ALAALA; ALAALAr,"['ala_D[c]', 'atp[c]']","['D-alanine', 'ATP']","['CC(C(=O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
490,411479.1.peg.1029,ALAASP1c,Hydrolysis of L-alanyl-L-aspartate,rxn12633,MNXR63966,None,[None],MEAMP1(ala-asp),"['alaasp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'O']"
491,411479.1.peg.1029,ALAGLN1c,Hydrolysis of L-alanyl-L-glutamine,rxn12639,MNXR63967,None,[None],MEAMP1(ala-gln),"['alagln[c]', 'h2o[c]']","['L-alanyl-L-glutamine', 'Water']","['CC(C(=O)NC(CCC(=O)N)C(=O)O)N', 'O']"
492,411479.1.peg.1029,ALAGLU1c,Hydrolysis of L-alanyl-L-glutamate,rxn12640,MNXR46338,None,[None],MEAMP1(ala-glu),"['alaglu[c]', 'h2o[c]']","['L-alanyl-L-glutamate', 'Water']","['CC(C(=O)NC(CCC(=O)O)C(=O)O)N', 'O']"
493,411479.1.peg.1029,ALAGLY1c,Hydrolysis of L-alanylglycine,rxn12641,MNXR63968,None,[None],MEAMP1(ala-gly),"['alagly[c]', 'h2o[c]']","['L-alanylglycine', 'Water']","['CC(C(=O)NCC(=O)O)N', 'O']"
494,411479.1.peg.1029,ALAHIS1c,Hydrolysis of L-alanyl-L-histidine,rxn12642,MNXR63969,None,[None],MEAMP1(ala-his),"['alahis[c]', 'h2o[c]']","['L-alanyl-L-histidine', 'Water']","['CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N', 'O']"
495,411479.1.peg.1029,ALALEU1c,Hydrolysis of L-alanyl-L-leucine,rxn12643,MNXR14387,None,[None],MEAMP1(ala-leu),"['alaleu[c]', 'h2o[c]']","['L-alanyl-L-leucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)C(C)N', 'O']"
496,411479.1.peg.1029,ALATHR1c,Hydrolysis of L-alanyl-L-threonine,rxn12644,MNXR80879,None,[None],MEAMP1(ala-thr),"['alathr[c]', 'h2o[c]']","['L-alanyl-L-threonine', 'Water']","['CC(C(C(=O)O)NC(=O)C(C)N)O', 'O']"
497,411479.1.peg.1029,AMPTASECG,Alanyl Aminopeptidase (Cys-Gly),rxn00650,MNXR95828,R00899,"[['3.4.11.1', '3.4.11.2', '3.4.11.23', '3.4.13.-', '3.4.13.18'], None]",AMPTASECG; TRIA,"['cgly[c]', 'h2o[c]']","['L-cysteinylglycine', 'Water']","['C(C(C(=O)NCC(=O)O)N)S', 'O']"
