,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
275,BUB10_RS05095,CBL1abc,Cob(1)alamin transport via ABC system,rxn08192,MNXR81871,None,"[['3.6.3.33'], ['3.6.3.33']]",CBL1abc; CBL1abcpp,"['atp[c]', 'cbl1[e]', 'h2o[c]']","['ATP', 'Cob(I)alamin', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co]', 'O']"
276,BUB10_RS05095,CBL2abc,Cob(II)alamin transport via ABC system,rxn05515,MNXR79901,None,[None],None,"['atp[c]', 'cbl2[e]', 'h2o[c]']","['ATP', 'Cob(II)alamin', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co]', 'O']"
277,BUB10_RS05870,ADPRDP,ADPribose Diphosphatase,rxn00775,MNXR95480,R01054,[['3.6.1.13']],ADPRDP,"['adprib[c]', 'h2o[c]']","['ADPribose', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)N', 'O']"
278,BUB10_RS02560,ADPT,Adenine Phosphoribosyltransferase,rxn00139,MNXR95482,R00190,"[['2.4.2.7', '2.4.2.8'], None, None]",ADPT; APT1; APT2,"['ade[c]', 'prpp[c]']","['Adenine', '5-Phospho-alpha-D-ribose 1-diphosphate']","['C1=NC2=NC=NC(=C2N1)N', 'C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O']"
279,BUB10_RS09985,ADSL1r,adenylsuccinate lyase,rxn00800,MNXR95493,R01083,"[None, ['4.3.2.2'], ['4.3.2.2']]",ADE13_2; ADSL1; ADSL1r,['dcamp[c]'],"['N6-(1,2-Dicarboxyethyl)-AMP']",['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)NC(CC(=O)O)C(=O)O']
280,BUB10_RS09985,ADSL2r,adenylosuccinate lyase,rxn03136,MNXR95494,R04559,"[None, ['4.3.2.2'], ['4.3.2.2']]",ADE13_1; ADSL2; ADSL2r,['25aics[c]'],['(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate'],['C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)NC(CC(=O)O)C(=O)O']
281,BUB10_RS06865,ADSS,Adenylosuccinate Synthase,rxn00838,MNXR95495,R01135,"[None, ['6.3.4.4'], ['6.3.4.4']]",ADE12; ADSS; ADSS_i,"['asp_L[c]', 'gtp[c]', 'imp[c]']","['L-aspartate', 'GTP', 'IMP']","['C(C(C(=O)O)N)C(=O)O', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N', 'C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O']"
282,BUB10_RS06125,AGDC,N-Acetylglucosamine-6-Phosphate Deacetylase,rxn01484,MNXR95528,R02059,"[['3.5.1.25'], ['3.5.1.25']]",AGDC; AGDC_r,"['acgam6p[c]', 'h2o[c]']","['N-acetyl-D-glucosamine 6-phosphate(2-)', 'Water']","['CC(=O)NC1C(C(C(OC1O)COP(=O)([O-])[O-])O)O', 'O']"
283,BUB10_RS06330,AGPR,N-acetyl-g-glutamyl-phosphate reductase,rxn02465,MNXR571,R03443,"[['1.2.1.38'], ['1.2.1.38']]",AGPR; AGPRim,"['acg5sa[c]', 'nadp[c]', 'pi[c]']","['2-acetamido-5-oxopentanoate', 'Nicotinamide adenine dinucleotide phosphate', 'hydrogenphosphate']","['CC(=O)NC(CCC=O)C(=O)[O-]', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N', 'OP(=O)([O-])[O-]']"
284,BUB10_RS05860,AHCYSNS_r,S-adenosylhomocysteine nucleosidase reversible,rxn00143,MNXR579,R00194,[['3.2.2.9']],AHCYSNS,"['ahcys[c]', 'h2o[c]']","['S-Adenosyl-L-homocysteine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N', 'O']"
285,BUB10_RS05860,MTAN,methylthioadenosine nucleosidase,rxn01021,MNXR3638,R01401,"[['3.2.2.16', '3.2.2.9']]",MTAN,"['5mta[c]', 'h2o[c]']","['5-Methylthioadenosine', 'Water']","['CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O', 'O']"
286,BUB10_RS01625,AHSERL2,O-acetylhomoserine (thiol)-lyase,rxn00952,MNXR30666,R01287,"[['2.5.1.49'], None, None, ['2.5.1.49']]",AHSERL2; MET17_2; MET17_3; METACH,"['achms[c]', 'h2s[c]']","['O-Acetyl-L-homoserine', 'Hydrogen sulfide']","['CC(=O)OCCC(C(=O)O)N', 'S']"
287,BUB10_RS01625,AHSERL3,O-Acetyl-L-homoserine acetate-lyase,rxn06078,MNXR93985,R02026,['2.5.1.49'],None,"['achms[c]', 'trdrd[c]', 'tsul[c]']","['O-Acetyl-L-homoserine', 'Reduced thioredoxin', 'thiosulfate(2-)']","['CC(=O)OCCC(C(=O)O)N', None, '[O-]S(=O)(=S)[O-]']"
288,BUB10_RS01625,SHSL2,"O-succinylhomoserine lyase (H2S), irreversible",rxn05957,MNXR32404,R01288,"[['2.5.1.-', '2.5.1.48'], ['2.5.1.-', '2.5.1.48']]",SHSL2; SHSL2r,"['h2s[c]', 'suchms[c]']","['Hydrogen sulfide', 'O-Succinyl-L-homoserine']","['S', 'C(COC(=O)CCC(=O)O)C(C(=O)O)N']"
289,BUB10_RS09940,AICART,Phosphoribosylaminoimidazolecarboxamide Formyltransferase,rxn03137,MNXR95639,R04560,"[None, None, ['2.1.2.3']]",ADE16_1; ADE17_1; AICART,"['10fthf[c]', 'aicar[c]']","['10-Formyltetrahydrofolate', '5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide']","['C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O', 'C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N']"
290,BUB10_RS09940,IMPC,IMP Cyclohydrolase,rxn00832,MNXR100783,R01127,"[None, None, ['2.1.2.3', '3.5.4.10'], ['2.1.2.3', '3.5.4.10']]",ADE16_2; ADE17_2; IMPC; IMPCir,"['h2o[c]', 'imp[c]']","['Water', 'IMP']","['O', 'C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O']"
291,BUB10_RS03170,ALAASP1c,Hydrolysis of L-alanyl-L-aspartate,rxn12633,MNXR63966,None,[None],MEAMP1(ala-asp),"['alaasp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'O']"
292,BUB10_RS03170,ALAGLN1c,Hydrolysis of L-alanyl-L-glutamine,rxn12639,MNXR63967,None,[None],MEAMP1(ala-gln),"['alagln[c]', 'h2o[c]']","['L-alanyl-L-glutamine', 'Water']","['CC(C(=O)NC(CCC(=O)N)C(=O)O)N', 'O']"
293,BUB10_RS03170,ALAGLU1c,Hydrolysis of L-alanyl-L-glutamate,rxn12640,MNXR46338,None,[None],MEAMP1(ala-glu),"['alaglu[c]', 'h2o[c]']","['L-alanyl-L-glutamate', 'Water']","['CC(C(=O)NC(CCC(=O)O)C(=O)O)N', 'O']"
294,BUB10_RS03170,ALAGLY1c,Hydrolysis of L-alanylglycine,rxn12641,MNXR63968,None,[None],MEAMP1(ala-gly),"['alagly[c]', 'h2o[c]']","['L-alanylglycine', 'Water']","['CC(C(=O)NCC(=O)O)N', 'O']"
295,BUB10_RS03170,ALAHIS1c,Hydrolysis of L-alanyl-L-histidine,rxn12642,MNXR63969,None,[None],MEAMP1(ala-his),"['alahis[c]', 'h2o[c]']","['L-alanyl-L-histidine', 'Water']","['CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N', 'O']"
296,BUB10_RS03170,ALALEU1c,Hydrolysis of L-alanyl-L-leucine,rxn12643,MNXR14387,None,[None],MEAMP1(ala-leu),"['alaleu[c]', 'h2o[c]']","['L-alanyl-L-leucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)C(C)N', 'O']"
297,BUB10_RS03170,ALATHR1c,Hydrolysis of L-alanyl-L-threonine,rxn12644,MNXR80879,None,[None],MEAMP1(ala-thr),"['alathr[c]', 'h2o[c]']","['L-alanyl-L-threonine', 'Water']","['CC(C(C(=O)O)NC(=O)C(C)N)O', 'O']"
298,BUB10_RS03170,AMPTASECG,Alanyl Aminopeptidase (Cys-Gly),rxn00650,MNXR95828,R00899,"[['3.4.11.1', '3.4.11.2', '3.4.11.23', '3.4.13.-', '3.4.13.18'], None]",AMPTASECG; TRIA,"['cgly[c]', 'h2o[c]']","['L-cysteinylglycine', 'Water']","['C(C(C(=O)NCC(=O)O)N)S', 'O']"
299,BUB10_RS03170,AMPTASEGC,Gly-Cys aminopeptidase,rxn12844,MNXR29604,None,[None],None,"['glycys[c]', 'h2o[c]']","['Gly-Cys', 'Water']","['C(C(C(=O)O)NC(=O)CN)S', 'O']"
300,BUB10_RS03170,GLYASN1c,Hydrolysis of Glycyl-L-asparagine,rxn12645,MNXR63971,None,[None],MEAMP1(gly-asn),"['glyasn[c]', 'h2o[c]']","['Glycyl-L-asparagine', 'Water']","['C(C(C(=O)O)NC(=O)CN)C(=O)N', 'O']"
301,BUB10_RS03170,GLYASP1c,Hydrolysis of Glycyl-L-aspartate,rxn12637,MNXR63975,None,"[None, None]",AMPEP13; MEAMP1(gly-asp),"['glyasp[c]', 'h2o[c]']","['Glycyl-L-aspartate', 'Water']","['C(C(C(=O)[O-])NC(=O)C[NH3+])C(=O)[O-]', 'O']"
302,BUB10_RS03170,GLYGLN1c,Hydrolysis of Glycyl-L-glutamine,rxn12646,MNXR63972,None,[None],MEAMP1(gly-gln),"['glygln[c]', 'h2o[c]']","['Glycyl-L-glutamine', 'Water']","['C(CC(=O)N)C(C(=O)O)NC(=O)CN', 'O']"
303,BUB10_RS03170,GLYGLU1c,Hydrolysis of Glycyl-L-glutamate,rxn12634,MNXR63973,None,"[None, None]",AMPEP10; MEAMP1(gly-glu),"['glyglu[c]', 'h2o[c]']","['Glycyl-L-glutamate', 'Water']","['C(CC(=O)[O-])C(C(=O)[O-])NC(=O)C[NH3+]', 'O']"
304,BUB10_RS03170,GLYLEUHYDROc,Hydrolysis of Glycylleucine,rxn12845,MNXR100349,None,['3.4.11.2'],None,"['glyleu[c]', 'h2o[c]']","['Glycylleucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)CN', 'O']"
305,BUB10_RS03170,GLYMET1c,Hydrolysis of Glycyl-L-methionine,rxn12635,MNXR63965,None,[None],MEAMP1(gly-met),"['glymet[c]', 'h2o[c]']","['Glycyl-L-methionine', 'Water']","['CSCCC(C(=O)O)NC(=O)CN', 'O']"
306,BUB10_RS03170,GLYPHEHYc,Hydrolysis of Glycylphenylalanine,rxn12846,MNXR100357,None,['3.4.11.2'],None,"['glyphe[c]', 'h2o[c]']","['Glycylphenylalanine', 'Water']","['C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN', 'O']"
307,BUB10_RS03170,GLYPROPRO1c,Hydrolysis of Prolylglycine,rxn12638,MNXR100360,None,[None],MEAMP1(gly-pro-L),"['glypro[c]', 'h2o[c]']","['Glycylproline', 'Water']","['C1CC(N(C1)C(=O)CN)C(=O)O', 'O']"
308,BUB10_RS03170,GLYTYR1c,Hydrolysis of Glycyl-L-tyrosine,rxn12847,MNXR29607,None,['3.4.11.23'],None,"['glytyr[c]', 'h2o[c]']","['Glycyl-L-tyrosine', 'Water']","['C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O', 'O']"
309,BUB10_RS03170,METALA1c,Hydrolysis of L-methionyl-L-alanine,rxn12636,MNXR80876,None,[None],MEAMP1(met-ala),"['h2o[c]', 'metala[c]']","['Water', 'L-methionyl-L-alanine']","['O', 'CC(C(=O)O)NC(=O)C(CCSC)N']"
310,BUB10_RS04140,ALAASP1c,Hydrolysis of L-alanyl-L-aspartate,rxn12633,MNXR63966,None,[None],MEAMP1(ala-asp),"['alaasp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'O']"
311,BUB10_RS04140,ALAGLN1c,Hydrolysis of L-alanyl-L-glutamine,rxn12639,MNXR63967,None,[None],MEAMP1(ala-gln),"['alagln[c]', 'h2o[c]']","['L-alanyl-L-glutamine', 'Water']","['CC(C(=O)NC(CCC(=O)N)C(=O)O)N', 'O']"
312,BUB10_RS04140,ALAGLU1c,Hydrolysis of L-alanyl-L-glutamate,rxn12640,MNXR46338,None,[None],MEAMP1(ala-glu),"['alaglu[c]', 'h2o[c]']","['L-alanyl-L-glutamate', 'Water']","['CC(C(=O)NC(CCC(=O)O)C(=O)O)N', 'O']"
313,BUB10_RS04140,ALAGLY1c,Hydrolysis of L-alanylglycine,rxn12641,MNXR63968,None,[None],MEAMP1(ala-gly),"['alagly[c]', 'h2o[c]']","['L-alanylglycine', 'Water']","['CC(C(=O)NCC(=O)O)N', 'O']"
314,BUB10_RS04140,ALAHIS1c,Hydrolysis of L-alanyl-L-histidine,rxn12642,MNXR63969,None,[None],MEAMP1(ala-his),"['alahis[c]', 'h2o[c]']","['L-alanyl-L-histidine', 'Water']","['CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N', 'O']"
315,BUB10_RS04140,ALALEU1c,Hydrolysis of L-alanyl-L-leucine,rxn12643,MNXR14387,None,[None],MEAMP1(ala-leu),"['alaleu[c]', 'h2o[c]']","['L-alanyl-L-leucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)C(C)N', 'O']"
316,BUB10_RS04140,ALATHR1c,Hydrolysis of L-alanyl-L-threonine,rxn12644,MNXR80879,None,[None],MEAMP1(ala-thr),"['alathr[c]', 'h2o[c]']","['L-alanyl-L-threonine', 'Water']","['CC(C(C(=O)O)NC(=O)C(C)N)O', 'O']"
317,BUB10_RS04140,AMPTASECG,Alanyl Aminopeptidase (Cys-Gly),rxn00650,MNXR95828,R00899,"[['3.4.11.1', '3.4.11.2', '3.4.11.23', '3.4.13.-', '3.4.13.18'], None]",AMPTASECG; TRIA,"['cgly[c]', 'h2o[c]']","['L-cysteinylglycine', 'Water']","['C(C(C(=O)NCC(=O)O)N)S', 'O']"
318,BUB10_RS04140,AMPTASEGC,Gly-Cys aminopeptidase,rxn12844,MNXR29604,None,[None],None,"['glycys[c]', 'h2o[c]']","['Gly-Cys', 'Water']","['C(C(C(=O)O)NC(=O)CN)S', 'O']"
319,BUB10_RS04140,GLYASN1c,Hydrolysis of Glycyl-L-asparagine,rxn12645,MNXR63971,None,[None],MEAMP1(gly-asn),"['glyasn[c]', 'h2o[c]']","['Glycyl-L-asparagine', 'Water']","['C(C(C(=O)O)NC(=O)CN)C(=O)N', 'O']"
320,BUB10_RS04140,GLYASP1c,Hydrolysis of Glycyl-L-aspartate,rxn12637,MNXR63975,None,"[None, None]",AMPEP13; MEAMP1(gly-asp),"['glyasp[c]', 'h2o[c]']","['Glycyl-L-aspartate', 'Water']","['C(C(C(=O)[O-])NC(=O)C[NH3+])C(=O)[O-]', 'O']"
321,BUB10_RS04140,GLYGLN1c,Hydrolysis of Glycyl-L-glutamine,rxn12646,MNXR63972,None,[None],MEAMP1(gly-gln),"['glygln[c]', 'h2o[c]']","['Glycyl-L-glutamine', 'Water']","['C(CC(=O)N)C(C(=O)O)NC(=O)CN', 'O']"
322,BUB10_RS04140,GLYGLU1c,Hydrolysis of Glycyl-L-glutamate,rxn12634,MNXR63973,None,"[None, None]",AMPEP10; MEAMP1(gly-glu),"['glyglu[c]', 'h2o[c]']","['Glycyl-L-glutamate', 'Water']","['C(CC(=O)[O-])C(C(=O)[O-])NC(=O)C[NH3+]', 'O']"
323,BUB10_RS04140,GLYLEUHYDROc,Hydrolysis of Glycylleucine,rxn12845,MNXR100349,None,['3.4.11.2'],None,"['glyleu[c]', 'h2o[c]']","['Glycylleucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)CN', 'O']"
324,BUB10_RS04140,GLYMET1c,Hydrolysis of Glycyl-L-methionine,rxn12635,MNXR63965,None,[None],MEAMP1(gly-met),"['glymet[c]', 'h2o[c]']","['Glycyl-L-methionine', 'Water']","['CSCCC(C(=O)O)NC(=O)CN', 'O']"
325,BUB10_RS04140,GLYPHEHYc,Hydrolysis of Glycylphenylalanine,rxn12846,MNXR100357,None,['3.4.11.2'],None,"['glyphe[c]', 'h2o[c]']","['Glycylphenylalanine', 'Water']","['C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN', 'O']"
326,BUB10_RS04140,GLYPROPRO1c,Hydrolysis of Prolylglycine,rxn12638,MNXR100360,None,[None],MEAMP1(gly-pro-L),"['glypro[c]', 'h2o[c]']","['Glycylproline', 'Water']","['C1CC(N(C1)C(=O)CN)C(=O)O', 'O']"
327,BUB10_RS04140,GLYTYR1c,Hydrolysis of Glycyl-L-tyrosine,rxn12847,MNXR29607,None,['3.4.11.23'],None,"['glytyr[c]', 'h2o[c]']","['Glycyl-L-tyrosine', 'Water']","['C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O', 'O']"
328,BUB10_RS04140,METALA1c,Hydrolysis of L-methionyl-L-alanine,rxn12636,MNXR80876,None,[None],MEAMP1(met-ala),"['h2o[c]', 'metala[c]']","['Water', 'L-methionyl-L-alanine']","['O', 'CC(C(=O)O)NC(=O)C(CCSC)N']"
329,BUB10_RS04620,ALAASPabc,L-alanyl-L-aspartate transport via ABC system,rxn05533,MNXR66728,None,[None],DIPEPabc1,"['alaasp[e]', 'atp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'ATP', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
330,BUB10_RS04620,ALAGLNabc,L-alanyl-L-glutamine transport via ABC system,rxn05540,MNXR66733,None,[None],DIPEPabc2,"['alagln[e]', 'atp[c]', 'h2o[c]']","['L-alanyl-L-glutamine', 'ATP', 'Water']","['CC(C(=O)NC(CCC(=O)N)C(=O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
331,BUB10_RS04620,ALAGLUabc,L-alanyl-L-glutamate transport via ABC system,rxn05541,MNXR27782,None,[None],DIPEPabc3,"['alaglu[e]', 'atp[c]', 'h2o[c]']","['L-alanyl-L-glutamate', 'ATP', 'Water']","['CC(C(=O)NC(CCC(=O)O)C(=O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
332,BUB10_RS04620,ALAGLYabc,L-alanylglycine transport via ABC system,rxn05542,MNXR66734,None,[None],DIPEPabc4,"['alagly[e]', 'atp[c]', 'h2o[c]']","['L-alanylglycine', 'ATP', 'Water']","['CC(C(=O)NCC(=O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
333,BUB10_RS04620,ALAHISabc,L-alanyl-L-histidine transport via ABC system,rxn05543,MNXR66735,None,[None],DIPEPabc5,"['alahis[e]', 'atp[c]', 'h2o[c]']","['L-alanyl-L-histidine', 'ATP', 'Water']","['CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
334,BUB10_RS04620,ALALEUabc,L-alanyl-L-leucine transport via ABC system,rxn05544,MNXR66736,None,[None],DIPEPabc6,"['alaleu[e]', 'atp[c]', 'h2o[c]']","['L-alanyl-L-leucine', 'ATP', 'Water']","['CC(C)CC(C(=O)O)NC(=O)C(C)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
335,BUB10_RS04620,ALATHRabc,L-alanyl-L-threonine transport via ABC system,rxn05545,MNXR79909,None,[None],DIPEPabc7,"['alathr[e]', 'atp[c]', 'h2o[c]']","['L-alanyl-L-threonine', 'ATP', 'Water']","['CC(C(C(=O)O)NC(=O)C(C)N)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
336,BUB10_RS04620,CGLYabc,L-cysteinylglycine transport via ABC system,rxn05539,MNXR1130,None,"[None, None]",CGLYabcpp; DIPEPabc15,"['atp[c]', 'cgly[e]', 'h2o[c]']","['ATP', 'L-cysteinylglycine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C(C(=O)NCC(=O)O)N)S', 'O']"
337,BUB10_RS04620,GLYASNabc,Glycyl-L-asparagine transport via ABC system,rxn05546,MNXR66738,None,[None],DIPEPabc8,"['atp[c]', 'glyasn[e]', 'h2o[c]']","['ATP', 'Glycyl-L-asparagine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C(C(=O)O)NC(=O)CN)C(=O)N', 'O']"
338,BUB10_RS04620,GLYASPabc,Glycyl-L-aspartate transport via ABC system,rxn05537,MNXR66732,None,[None],DIPEPabc13,"['atp[c]', 'glyasp[e]', 'h2o[c]']","['ATP', 'Glycyl-L-aspartate', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C(C(=O)[O-])NC(=O)C[NH3+])C(=O)[O-]', 'O']"
339,BUB10_RS04620,GLYCYSabc,Gly-Cys ABC transporter,rxn12848,MNXR29608,None,[None],None,"['atp[c]', 'glycys[e]', 'h2o[c]']","['ATP', 'Gly-Cys', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C(C(=O)O)NC(=O)CN)S', 'O']"
340,BUB10_RS04620,GLYGLNabc,Glycyl-L-glutamine transport via ABC system,rxn05547,MNXR66739,None,[None],DIPEPabc9,"['atp[c]', 'glygln[e]', 'h2o[c]']","['ATP', 'Glycyl-L-glutamine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(CC(=O)N)C(C(=O)O)NC(=O)CN', 'O']"
341,BUB10_RS04620,GLYGLUabc,Glycyl-L-glutamate transport via ABC system,rxn05534,MNXR66729,None,[None],DIPEPabc10,"['atp[c]', 'glyglu[e]', 'h2o[c]']","['ATP', 'Glycyl-L-glutamate', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(CC(=O)[O-])C(C(=O)[O-])NC(=O)C[NH3+]', 'O']"
342,BUB10_RS04620,GLYLEUPEPT1tc,Transport of Glycylleucine by the Apical Pept1 Amino Acid Transporters,rxn12849,MNXR100350,None,[None],None,"['glyleu[e]', 'h[e]']","['Glycylleucine', 'proton']","['CC(C)CC(C(=O)O)NC(=O)CN', '[H+]']"
343,BUB10_RS04620,GLYMETabc,Glycyl-L-methionine transport via ABC system,rxn05535,MNXR66730,None,[None],DIPEPabc11,"['atp[c]', 'glymet[e]', 'h2o[c]']","['ATP', 'Glycyl-L-methionine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CSCCC(C(=O)O)NC(=O)CN', 'O']"
344,BUB10_RS04620,GLYPHEabc,Glycyl-L-phenylalanine transport via ABC system,rxn12850,MNXR29610,None,[None],None,"['atp[c]', 'glyphe[e]', 'h2o[c]']","['ATP', 'Glycylphenylalanine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN', 'O']"
345,BUB10_RS04620,GLYPROabc,Glycyl-L-proline transport via ABC system,rxn05538,MNXR27780,None,[None],DIPEPabc14,"['atp[c]', 'glypro[e]', 'h2o[c]']","['ATP', 'Glycylproline', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1CC(N(C1)C(=O)CN)C(=O)O', 'O']"
346,BUB10_RS04620,GLYTYRabc,Glycyl-L-tyrosine transport via ABC system,rxn12851,MNXR29611,None,[None],None,"['atp[c]', 'glytyr[e]', 'h2o[c]']","['ATP', 'Glycyl-L-tyrosine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O', 'O']"
347,BUB10_RS04620,METALAabc,L-methionyl-L-alanine transport via ABC system,rxn05536,MNXR79907,None,[None],DIPEPabc12,"['atp[c]', 'h2o[c]', 'metala[e]']","['ATP', 'Water', 'L-methionyl-L-alanine']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O', 'CC(C(=O)O)NC(=O)C(CCSC)N']"
348,BUB10_RS04625,ALAASPabc,L-alanyl-L-aspartate transport via ABC system,rxn05533,MNXR66728,None,[None],DIPEPabc1,"['alaasp[e]', 'atp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'ATP', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
