,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
228,g.191.peg.1644,ACOADH2,acyl-CoA dehydrogenase (Isobutiryl-CoA),rxn01923,MNXR428,None,['1.3.8.1'],None,"['ibcoa[c]', 'o2[c]']","['isobutyryl-CoA(4-)', 'O2']","['CC(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O', 'O=O']"
229,g.191.peg.1851,ACOAD20,"(S)-2-methylbutanoyl-CoA:oxygen 2,3-oxidoreductase",rxn02268,MNXR79601,None,['1.3.8.1'],None,"['2mbcoa[c]', 'o2[c]']","['2-methylbutanoyl-CoA(4-)', 'O2']","['CCC(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O', 'O=O']"
230,g.191.peg.1851,ACOADH2,acyl-CoA dehydrogenase (Isobutiryl-CoA),rxn01923,MNXR428,None,['1.3.8.1'],None,"['ibcoa[c]', 'o2[c]']","['isobutyryl-CoA(4-)', 'O2']","['CC(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O', 'O=O']"
231,g.191.peg.418,ACOAD20,"(S)-2-methylbutanoyl-CoA:oxygen 2,3-oxidoreductase",rxn02268,MNXR79601,None,['1.3.8.1'],None,"['2mbcoa[c]', 'o2[c]']","['2-methylbutanoyl-CoA(4-)', 'O2']","['CCC(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O', 'O=O']"
232,g.191.peg.418,ACOADH2,acyl-CoA dehydrogenase (Isobutiryl-CoA),rxn01923,MNXR428,None,['1.3.8.1'],None,"['ibcoa[c]', 'o2[c]']","['isobutyryl-CoA(4-)', 'O2']","['CC(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O', 'O=O']"
233,g.191.peg.1730,ACPS1,acyl-carrier protein synthase,rxn06023,MNXR81542,R01625,['2.7.8.7'],None,"['apoACP[c]', 'coa[c]']","['apoprotein [acyl carrier protein]', 'Coenzyme A']","[None, 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O']"
234,g.191.peg.546,ACPS1,acyl-carrier protein synthase,rxn06023,MNXR81542,R01625,['2.7.8.7'],None,"['apoACP[c]', 'coa[c]']","['apoprotein [acyl carrier protein]', 'Coenzyme A']","[None, 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O']"
235,g.191.peg.546,PPDK,"Pyruvate,phosphate dikinase.",rxn00151,MNXR4389,R00206,[['2.7.9.1']],PPDK,"['atp[c]', 'pi[c]', 'pyr[c]']","['ATP', 'hydrogenphosphate', 'Pyruvate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'OP(=O)([O-])[O-]', 'CC(=O)C(=O)[O-]']"
236,190304.8.218.peg,ADCL,4-aminobenzoate synthase,rxn03841,MNXR467,R05553,"[['4.1.3.38'], None]",ADCL; U88,['4adcho[c]'],['4-amino-4-deoxychorismate'],['C=C(C(=O)O)OC1C=C(C=CC1N)C(=O)O']
237,190304.8.219_22.peg,ADCL,4-aminobenzoate synthase,rxn03841,MNXR467,R05553,"[['4.1.3.38'], None]",ADCL; U88,['4adcho[c]'],['4-amino-4-deoxychorismate'],['C=C(C(=O)O)OC1C=C(C=CC1N)C(=O)O']
238,190304.8.219_22.peg,ADCS,4-amino-4-deoxychorismate synthase,rxn01257,MNXR30623,R01716,"[None, ['2.6.1.85']]",ABZ1; ADCS,"['chor[c]', 'gln_L[c]']","['chorismate', 'L-glutamine']","['C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O', 'C(CC(=O)N)C(C(=O)O)N']"
239,190304.8.1540.peg,ADCPS2,adenosylcobinamide-phosphate synthase,rxn04384,MNXR469,R06529,"[None, ['6.3.1.10']]",ADCOBAPS; ADCPS2,"['adcobhex[c]', 'applp[c]', 'atp[c]']","['adenosyl-cobyric acid', 'D-1-Aminopropan-2-ol O-phosphate', 'ATP']","[None, 'CC(CN)OP(=O)(O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
240,190304.8.220_21.peg,ADCS,4-amino-4-deoxychorismate synthase,rxn01257,MNXR30623,R01716,"[None, ['2.6.1.85']]",ABZ1; ADCS,"['chor[c]', 'gln_L[c]']","['chorismate', 'L-glutamine']","['C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O', 'C(CC(=O)N)C(C(=O)O)N']"
241,190304.8.1542.peg,ADCYRS,adenosylcobyric acid synthase (glutamine-hydrolysing),rxn03540,MNXR81554,R05225,"[None, ['6.3.5.10']]",ADCOBHEXS; ADCYRS,"['adcobdam[c]', 'atp[c]', 'gln_L[c]', 'h2o[c]']","['Adenosyl cobyrinate diamide', 'ATP', 'L-glutamine', 'Water']","['CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)O)(C)C)CCC(=O)O)(C)CC(=O)N)C)CCC(=O)O)(C)CC(=O)N)C)CC(=O)O)(C)CCC(=O)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(CC(=O)N)C(C(=O)O)N', 'O']"
242,190304.8.532.peg,ADCYRS,adenosylcobyric acid synthase (glutamine-hydrolysing),rxn03540,MNXR81554,R05225,"[None, ['6.3.5.10']]",ADCOBHEXS; ADCYRS,"['adcobdam[c]', 'atp[c]', 'gln_L[c]', 'h2o[c]']","['Adenosyl cobyrinate diamide', 'ATP', 'L-glutamine', 'Water']","['CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)O)(C)C)CCC(=O)O)(C)CC(=O)N)C)CCC(=O)O)(C)CC(=O)N)C)CC(=O)O)(C)CCC(=O)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(CC(=O)N)C(C(=O)O)N', 'O']"
243,190304.8.1863_17.peg,ADK1,Adenylate Kinase,rxn00097,MNXR95450,R00127,"[['2.7.4.3'], None, ['2.7.4.3'], None]",ADK1; ADK1_1; ADK1m; ADK2_1,"['amp[c]', 'atp[c]']","['AMP', 'ATP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
244,190304.8.1863_17.peg,ADK10,adenylate kinase (dTTP),None,None,None,[None],None,"['amp[c]', 'dttp[c]']","['AMP', 'dTTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O']"
245,190304.8.1863_17.peg,ADK11,adenylate kinase (dUTP),None,None,None,[None],None,"['amp[c]', 'dutp[c]']","['AMP', 'dUTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O']"
246,190304.8.1863_17.peg,ADK3,Adentylate Kinase (GTP),rxn08066,MNXR95452,None,"[None, None, ['2.7.4.10', '2.7.4.4'], ['2.7.4.10', '2.7.4.4']]",ADK1_2; ADK2_2; ADK3; ADK3m,"['amp[c]', 'gtp[c]']","['AMP', 'GTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N']"
247,190304.8.1863_17.peg,ADK5,adenylate kinase (CTP),None,None,None,[None],None,"['amp[c]', 'ctp[c]']","['AMP', 'CTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O']"
248,190304.8.1863_17.peg,ADK7,adenylate kinase (dATP),None,None,None,[None],None,"['amp[c]', 'datp[c]']","['AMP', 'dATP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O']"
249,190304.8.1863_17.peg,ADK8,adenylate kinase (dCTP),None,None,None,[None],None,"['amp[c]', 'dctp[c]']","['AMP', 'dCTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O']"
250,190304.8.1863_17.peg,ADK9,adenylate kinase (dGTP),None,None,None,[None],None,"['amp[c]', 'dgtp[c]']","['AMP', 'dGTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O']"
251,190304.8.1863_17.peg,UTPATPT,Uridine triphosphate:AMP phosphotransferase,rxn00118,MNXR73615,R00157,['2.7.4.10'],None,"['amp[c]', 'utp[c]']","['AMP', 'UTP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', 'C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O']"
252,g.191.peg.186,ADK2,adenylate kinase (Inorganic triphosphate),rxn10052,MNXR480,None,[['2.7.4.3']],ADK2,"['amp[c]', 'pppi[c]']","['AMP', 'triphosphate(5-)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N', '[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]']"
253,g.191.peg.186,UMPK,UMP Kinase,rxn00119,MNXR105118,R00158,"[['2.7.4.14', '2.7.4.22', '2.7.4.4'], None, ['2.7.4.14', '2.7.4.22', '2.7.4.4'], None, None, ['2.7.4.14', '2.7.4.22', '2.7.4.4']]",UMPK; UMPKURIDK1; UMPKn; URA6_1; URA6_2; URIDK1,"['atp[c]', 'ump[c]']","['ATP', 'UMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O']"
254,g.191.peg.186,r0345,ATP:AMP Phosphotransferase Ec:2.7.4.11,rxn01127,MNXR68634,R01547,"[['2.7.4.11', '2.7.4.13', '2.7.4.3'], None]",DADK; U19,"['atp[c]', 'damp[c]']","['ATP', 'dAMP(2-)']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)([O-])[O-])O']"
255,g.191.peg.1889,ADNK1,Adenosine Kinase,rxn00134,MNXR95456,R00185,"[['2.7.1.20', '2.7.1.74'], None]",ADNK1; YJR105W,"['adn[c]', 'atp[c]']","['Adenosine', 'ATP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
256,g.191.peg.552,ADOCBIK,Adenosyl cobinamide kinase,rxn03536,MNXR81559,R05221,"[None, ['2.7.1.156']]",ADCOBAK; ADOCBIK,"['adocbi[c]', 'atp[c]']","['Adenosyl cobinamide', 'ATP']","['CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NCC(C)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
257,g.191.peg.552,ADOCBIK2,Adenosyl cobinamide kinase (GTP),rxn04413,MNXR85460,R06558,['2.7.1.156'],None,"['adocbi[c]', 'gtp[c]']","['Adenosyl cobinamide', 'GTP']","['CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NCC(C)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N']"
258,190304.8.1475_37.peg,ADOCBLS,Adenosylcobalamin 5-phosphate synthase,rxn03538,MNXR81563,R05223,"[['2.7.8.26'], None]",ADOCBLS; COBPS,"['agdpcbi[c]', 'rdmbzi[c]']","['Adenosine-GDP-cobinamide', 'N1-(alpha-D-ribosyl)-5,6-dimethylbenzimidazole']","['CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NCC(C)OP(=O)(O)OP(=O)(O)OCC6C(C(C(O6)N7C=NC8=C7N=C(NC8=O)N)O)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]', 'CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)O)O']"
259,g.191.peg.678,ADPRDP,ADPribose Diphosphatase,rxn00775,MNXR95480,R01054,[['3.6.1.13']],ADPRDP,"['adprib[c]', 'h2o[c]']","['ADPribose', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)N', 'O']"
260,g.191.peg.1654,ADPT,Adenine Phosphoribosyltransferase,rxn00139,MNXR95482,R00190,"[['2.4.2.7', '2.4.2.8'], None, None]",ADPT; APT1; APT2,"['ade[c]', 'prpp[c]']","['Adenine', '5-Phospho-alpha-D-ribose 1-diphosphate']","['C1=NC2=NC=NC(=C2N1)N', 'C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O']"
261,g.191.peg.1741,ADPT,Adenine Phosphoribosyltransferase,rxn00139,MNXR95482,R00190,"[['2.4.2.7', '2.4.2.8'], None, None]",ADPT; APT1; APT2,"['ade[c]', 'prpp[c]']","['Adenine', '5-Phospho-alpha-D-ribose 1-diphosphate']","['C1=NC2=NC=NC(=C2N1)N', 'C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O']"
262,g.191.peg.1396,ADSL1r,adenylsuccinate lyase,rxn00800,MNXR95493,R01083,"[None, ['4.3.2.2'], ['4.3.2.2']]",ADE13_2; ADSL1; ADSL1r,['dcamp[c]'],"['N6-(1,2-Dicarboxyethyl)-AMP']",['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)NC(CC(=O)O)C(=O)O']
263,g.191.peg.1396,ADSL2r,adenylosuccinate lyase,rxn03136,MNXR95494,R04559,"[None, ['4.3.2.2'], ['4.3.2.2']]",ADE13_1; ADSL2; ADSL2r,['25aics[c]'],['(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate'],['C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)NC(CC(=O)O)C(=O)O']
264,g.191.peg.1396,ETHAAL,Ethanolamine ammonia-lyase,rxn00539,MNXR97968,R00749,[['4.3.1.7']],ETHAAL,['etha[c]'],['Ethanolamine'],['C(CO)N']
265,190304.8.97.peg,ADSS,Adenylosuccinate Synthase,rxn00838,MNXR95495,R01135,"[None, ['6.3.4.4'], ['6.3.4.4']]",ADE12; ADSS; ADSS_i,"['asp_L[c]', 'gtp[c]', 'imp[c]']","['L-aspartate', 'GTP', 'IMP']","['C(C(C(=O)O)N)C(=O)O', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N', 'C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O']"
266,g.191.peg.96,AGDC,N-Acetylglucosamine-6-Phosphate Deacetylase,rxn01484,MNXR95528,R02059,"[['3.5.1.25'], ['3.5.1.25']]",AGDC; AGDC_r,"['acgam6p[c]', 'h2o[c]']","['N-acetyl-D-glucosamine 6-phosphate(2-)', 'Water']","['CC(=O)NC1C(C(C(OC1O)COP(=O)([O-])[O-])O)O', 'O']"
267,g.191.peg.1331,AGMHE,ADP-D-glycero-D-manno-heptose epimerase,rxn03511,MNXR74422,R05176,['5.1.3.20'],None,['adphep_DD[c]'],['ADP-D-glycero-D-manno-heptose'],['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)C(CO)O)O)O)O)O)O)N']
268,g.191.peg.663,AHCYSNS_r,S-adenosylhomocysteine nucleosidase reversible,rxn00143,MNXR579,R00194,[['3.2.2.9']],AHCYSNS,"['ahcys[c]', 'h2o[c]']","['S-Adenosyl-L-homocysteine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N', 'O']"
269,g.191.peg.663,MTAN,methylthioadenosine nucleosidase,rxn01021,MNXR3638,R01401,"[['3.2.2.16', '3.2.2.9']]",MTAN,"['5mta[c]', 'h2o[c]']","['5-Methylthioadenosine', 'Water']","['CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O', 'O']"
270,g.191.peg.1899,AHMMPS,4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase,rxn09997,MNXR80464,None,[None],None,"['air[c]', 'h2o[c]']","['5-amino-1-(5-phospho-D-ribosyl)imidazole', 'Water']","['C1=C(N(C=N1)C2C(C(C(O2)COP(=O)(O)O)O)O)N', 'O']"
271,190304.8.1547_12.peg,AICART,Phosphoribosylaminoimidazolecarboxamide Formyltransferase,rxn03137,MNXR95639,R04560,"[None, None, ['2.1.2.3']]",ADE16_1; ADE17_1; AICART,"['10fthf[c]', 'aicar[c]']","['10-Formyltetrahydrofolate', '5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide']","['C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O', 'C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N']"
272,190304.8.1547_12.peg,IMPC,IMP Cyclohydrolase,rxn00832,MNXR100783,R01127,"[None, None, ['2.1.2.3', '3.5.4.10'], ['2.1.2.3', '3.5.4.10']]",ADE16_2; ADE17_2; IMPC; IMPCir,"['h2o[c]', 'imp[c]']","['Water', 'IMP']","['O', 'C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O']"
273,190304.8.1554_22.peg,AIRC4,Phosphoribosylaminoimidazole carboxylase,rxn05229,MNXR79878,None,['4.1.1.21'],None,"['air[c]', 'atp[c]', 'hco3[c]']","['5-amino-1-(5-phospho-D-ribosyl)imidazole', 'ATP', 'Bicarbonate']","['C1=C(N(C=N1)C2C(C(C(O2)COP(=O)(O)O)O)O)N', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(=O)(O)[O-]']"
274,g.191.peg.1003,ALAASP1c,Hydrolysis of L-alanyl-L-aspartate,rxn12633,MNXR63966,None,[None],MEAMP1(ala-asp),"['alaasp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'O']"
275,g.191.peg.1003,ALAGLN1c,Hydrolysis of L-alanyl-L-glutamine,rxn12639,MNXR63967,None,[None],MEAMP1(ala-gln),"['alagln[c]', 'h2o[c]']","['L-alanyl-L-glutamine', 'Water']","['CC(C(=O)NC(CCC(=O)N)C(=O)O)N', 'O']"
276,g.191.peg.1003,ALAGLU1c,Hydrolysis of L-alanyl-L-glutamate,rxn12640,MNXR46338,None,[None],MEAMP1(ala-glu),"['alaglu[c]', 'h2o[c]']","['L-alanyl-L-glutamate', 'Water']","['CC(C(=O)NC(CCC(=O)O)C(=O)O)N', 'O']"
277,g.191.peg.1003,ALAGLY1c,Hydrolysis of L-alanylglycine,rxn12641,MNXR63968,None,[None],MEAMP1(ala-gly),"['alagly[c]', 'h2o[c]']","['L-alanylglycine', 'Water']","['CC(C(=O)NCC(=O)O)N', 'O']"
278,g.191.peg.1003,ALAHIS1c,Hydrolysis of L-alanyl-L-histidine,rxn12642,MNXR63969,None,[None],MEAMP1(ala-his),"['alahis[c]', 'h2o[c]']","['L-alanyl-L-histidine', 'Water']","['CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N', 'O']"
279,g.191.peg.1003,ALALEU1c,Hydrolysis of L-alanyl-L-leucine,rxn12643,MNXR14387,None,[None],MEAMP1(ala-leu),"['alaleu[c]', 'h2o[c]']","['L-alanyl-L-leucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)C(C)N', 'O']"
280,g.191.peg.1003,ALATHR1c,Hydrolysis of L-alanyl-L-threonine,rxn12644,MNXR80879,None,[None],MEAMP1(ala-thr),"['alathr[c]', 'h2o[c]']","['L-alanyl-L-threonine', 'Water']","['CC(C(C(=O)O)NC(=O)C(C)N)O', 'O']"
281,g.191.peg.1003,AMPTASECG,Alanyl Aminopeptidase (Cys-Gly),rxn00650,MNXR95828,R00899,"[['3.4.11.1', '3.4.11.2', '3.4.11.23', '3.4.13.-', '3.4.13.18'], None]",AMPTASECG; TRIA,"['cgly[c]', 'h2o[c]']","['L-cysteinylglycine', 'Water']","['C(C(C(=O)NCC(=O)O)N)S', 'O']"
282,g.191.peg.1003,AMPTASEGC,Gly-Cys aminopeptidase,rxn12844,MNXR29604,None,[None],None,"['glycys[c]', 'h2o[c]']","['Gly-Cys', 'Water']","['C(C(C(=O)O)NC(=O)CN)S', 'O']"
283,g.191.peg.1003,GLYASN1c,Hydrolysis of Glycyl-L-asparagine,rxn12645,MNXR63971,None,[None],MEAMP1(gly-asn),"['glyasn[c]', 'h2o[c]']","['Glycyl-L-asparagine', 'Water']","['C(C(C(=O)O)NC(=O)CN)C(=O)N', 'O']"
284,g.191.peg.1003,GLYASP1c,Hydrolysis of Glycyl-L-aspartate,rxn12637,MNXR63975,None,"[None, None]",AMPEP13; MEAMP1(gly-asp),"['glyasp[c]', 'h2o[c]']","['Glycyl-L-aspartate', 'Water']","['C(C(C(=O)[O-])NC(=O)C[NH3+])C(=O)[O-]', 'O']"
285,g.191.peg.1003,GLYGLN1c,Hydrolysis of Glycyl-L-glutamine,rxn12646,MNXR63972,None,[None],MEAMP1(gly-gln),"['glygln[c]', 'h2o[c]']","['Glycyl-L-glutamine', 'Water']","['C(CC(=O)N)C(C(=O)O)NC(=O)CN', 'O']"
286,g.191.peg.1003,GLYGLU1c,Hydrolysis of Glycyl-L-glutamate,rxn12634,MNXR63973,None,"[None, None]",AMPEP10; MEAMP1(gly-glu),"['glyglu[c]', 'h2o[c]']","['Glycyl-L-glutamate', 'Water']","['C(CC(=O)[O-])C(C(=O)[O-])NC(=O)C[NH3+]', 'O']"
287,g.191.peg.1003,GLYLEUHYDROc,Hydrolysis of Glycylleucine,rxn12845,MNXR100349,None,['3.4.11.2'],None,"['glyleu[c]', 'h2o[c]']","['Glycylleucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)CN', 'O']"
288,g.191.peg.1003,GLYMET1c,Hydrolysis of Glycyl-L-methionine,rxn12635,MNXR63965,None,[None],MEAMP1(gly-met),"['glymet[c]', 'h2o[c]']","['Glycyl-L-methionine', 'Water']","['CSCCC(C(=O)O)NC(=O)CN', 'O']"
289,g.191.peg.1003,GLYPHEHYc,Hydrolysis of Glycylphenylalanine,rxn12846,MNXR100357,None,['3.4.11.2'],None,"['glyphe[c]', 'h2o[c]']","['Glycylphenylalanine', 'Water']","['C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN', 'O']"
290,g.191.peg.1003,GLYPROPRO1c,Hydrolysis of Prolylglycine,rxn12638,MNXR100360,None,[None],MEAMP1(gly-pro-L),"['glypro[c]', 'h2o[c]']","['Glycylproline', 'Water']","['C1CC(N(C1)C(=O)CN)C(=O)O', 'O']"
291,g.191.peg.1003,GLYTYR1c,Hydrolysis of Glycyl-L-tyrosine,rxn12847,MNXR29607,None,['3.4.11.23'],None,"['glytyr[c]', 'h2o[c]']","['Glycyl-L-tyrosine', 'Water']","['C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O', 'O']"
292,g.191.peg.1003,METALA1c,Hydrolysis of L-methionyl-L-alanine,rxn12636,MNXR80876,None,[None],MEAMP1(met-ala),"['h2o[c]', 'metala[c]']","['Water', 'L-methionyl-L-alanine']","['O', 'CC(C(=O)O)NC(=O)C(CCSC)N']"
293,g.191.peg.1224,ALAASP1c,Hydrolysis of L-alanyl-L-aspartate,rxn12633,MNXR63966,None,[None],MEAMP1(ala-asp),"['alaasp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'O']"
294,g.191.peg.1224,ALAGLN1c,Hydrolysis of L-alanyl-L-glutamine,rxn12639,MNXR63967,None,[None],MEAMP1(ala-gln),"['alagln[c]', 'h2o[c]']","['L-alanyl-L-glutamine', 'Water']","['CC(C(=O)NC(CCC(=O)N)C(=O)O)N', 'O']"
